usage_id,workorder_id,part_id,quantity,cost_eur
1000,8125,1058,1,379.4
1001,14092,1054,5,480.77
1002,17308,1001,2,495.81
1003,1031,1052,3,135.72
1004,11197,1023,1,101.91
1005,17128,1070,1,346.61
1006,13836,1015,7,73.66
1007,8747,1041,4,53.01
1008,6952,1064,3,436.28
1009,16737,1032,4,463.68
1010,8471,1084,5,197.57
1011,6101,1050,9,364.84
1012,4378,1039,5,128.37
1013,14505,1095,7,412.57
1014,6269,1022,4,379.78
1015,10893,1048,6,357.74
1016,11450,1032,2,193.48
1017,235,1064,6,39.18
1018,9593,1086,7,179.73
1019,15344,1037,8,335.52
1020,15831,1079,1,341.24
1021,13820,1043,5,486.38
1022,18112,1054,7,450.7
1023,7133,1089,4,182.8
1024,1381,1076,7,370.45
1025,10687,1055,1,91.74
1026,7121,1080,1,385.17
1027,2768,1097,2,489.42
1028,10779,1027,6,201.07
1029,16385,1059,3,52.87
1030,4177,1018,3,58.35
1031,17216,1021,8,214.75
1032,14834,1043,9,122.16
1033,6011,1066,1,45.52
1034,1890,1073,4,165.92
1035,6947,1093,8,388.01
1036,7031,1085,7,180.82
1037,6330,1015,8,86.5
1038,2804,1011,1,53.32
1039,16722,1042,8,214.6
1040,9984,1030,4,31.31
1041,18830,1020,7,388.57
1042,16041,1015,5,365.18
1043,6859,1040,1,128.72
1044,6443,1092,2,341.28
1045,13991,1032,2,404.89
1046,1289,1037,6,498.01
1047,11577,1091,2,237.36
1048,17350,1085,8,90.1
1049,8803,1049,3,331.65
1050,9896,1029,3,47.83
1051,338,1029,7,346.38
1052,12054,1078,5,169.63
1053,15109,1067,8,218.88
1054,18360,1026,1,62.49
1055,1477,1004,1,219.76
1056,3800,1083,1,47.25
1057,16597,1037,4,331.85
1058,3439,1076,7,205.84
1059,16343,1026,7,211.88
1060,8222,1050,7,351.81
1061,1881,1001,1,34.44
1062,5327,1024,5,193.03
1063,5690,1011,2,228.88
1064,9619,1007,3,221.36
1065,229,1030,1,195.39
1066,9687,1012,9,135.23
1067,9434,1081,9,476.23
1068,13686,1040,5,67.55
1069,4995,1000,4,425.48
1070,18926,1048,4,97.8
1071,7887,1004,1,337.9
1072,9255,1024,2,245.09
1073,4686,1010,3,316.45
1074,16063,1013,2,311.35
1075,15252,1097,7,442.22
1076,2,1096,4,260.4
1077,9403,1080,2,499.88
1078,15849,1036,8,313.05
1079,16121,1094,1,20.03
1080,665,1064,1,152.0
1081,12468,1080,8,148.61
1082,4531,1049,7,351.38
1083,3439,1023,6,490.38
1084,2069,1016,7,351.16
1085,797,1021,7,270.01
1086,18846,1089,3,164.99
1087,19691,1067,3,314.85
1088,11898,1025,9,332.48
1089,3675,1006,2,461.5
1090,14660,1056,5,102.78
1091,667,1079,8,52.74
1092,518,1066,2,343.0
1093,19055,1019,2,36.83
1094,10733,1047,8,317.43
1095,14202,1031,2,219.35
1096,8442,1022,1,396.24
1097,2881,1033,9,127.98
1098,18625,1015,3,145.05
1099,17018,1020,9,445.96
1100,15167,1007,2,138.06
1101,16310,1036,3,92.85
1102,12442,1070,5,58.62
1103,5807,1011,4,308.37
1104,17735,1048,7,194.19
1105,14639,1025,8,371.57
1106,819,1021,9,235.54
1107,19048,1028,6,349.87
1108,2890,1003,4,312.03
1109,4761,1077,8,383.24
1110,14761,1000,3,144.52
1111,18998,1058,4,472.45
1112,16681,1099,7,408.71
1113,2527,1058,6,203.22
1114,1474,1059,1,211.98
1115,10393,1059,5,491.65
1116,11646,1019,9,104.82
1117,17691,1077,2,489.6
1118,7211,1050,6,210.81
1119,10792,1061,2,466.31
1120,4445,1067,9,97.35
1121,4378,1038,9,369.18
1122,15750,1098,3,430.3
1123,7535,1097,7,382.19
1124,5239,1063,1,286.39
1125,14925,1046,2,241.71
1126,14548,1009,7,373.95
1127,15538,1063,1,90.58
1128,3649,1055,7,84.45
1129,15297,1033,1,113.91
1130,9254,1061,2,191.18
1131,8669,1022,5,392.58
1132,1193,1018,8,46.48
1133,8285,1037,5,249.93
1134,11914,1083,3,145.02
1135,11824,1049,4,191.61
1136,1989,1075,6,72.0
1137,8536,1020,6,194.98
1138,15735,1069,8,488.47
1139,11418,1006,5,155.25
1140,11836,1058,7,109.86
1141,2163,1065,7,106.03
1142,7902,1009,5,366.67
1143,13076,1032,3,273.75
1144,16783,1081,9,289.91
1145,17108,1081,1,179.73
1146,8045,1086,4,160.25
1147,1340,1016,4,290.62
1148,449,1043,1,270.96
1149,18626,1040,3,336.18
1150,9665,1036,8,110.87
1151,19880,1030,8,90.48
1152,16836,1020,9,206.37
1153,16617,1028,1,149.99
1154,334,1079,7,216.97
1155,1245,1027,1,52.39
1156,16871,1034,3,391.53
1157,15740,1089,4,21.79
1158,3125,1060,9,200.22
1159,11199,1020,7,273.48
1160,17437,1064,3,442.01
1161,19683,1005,7,27.53
1162,12818,1025,8,253.63
1163,799,1021,8,57.17
1164,4867,1062,4,406.4
1165,18209,1033,1,81.22
1166,10537,1043,8,264.13
1167,18132,1027,7,354.03
1168,18843,1004,4,364.17
1169,17605,1063,8,472.88
1170,9367,1070,9,256.72
1171,9465,1093,8,489.36
1172,15014,1086,4,183.99
1173,19752,1023,2,498.52
1174,14291,1071,8,127.34
1175,9876,1064,9,194.04
1176,8804,1009,8,93.64
1177,16747,1088,7,326.16
1178,14644,1042,9,244.48
1179,2236,1043,7,493.75
1180,16629,1045,1,441.67
1181,17638,1029,9,444.58
1182,14524,1040,7,404.62
1183,6928,1040,3,210.25
1184,3179,1082,8,359.61
1185,12667,1034,3,445.95
1186,4203,1006,2,340.6
1187,6984,1090,7,248.88
1188,13819,1009,6,215.93
1189,4755,1071,7,266.91
1190,15286,1032,2,369.08
1191,18501,1024,2,495.99
1192,17971,1037,6,180.97
1193,13706,1017,8,170.07
1194,8721,1064,1,409.43
1195,3123,1001,3,241.58
1196,10066,1057,4,201.91
1197,10815,1093,1,176.25
1198,3057,1031,2,375.57
1199,15749,1099,1,282.42
1200,6005,1074,4,140.83
1201,13679,1000,3,44.88
1202,16452,1084,3,347.83
1203,8638,1046,5,476.39
1204,18802,1045,4,256.43
1205,11023,1094,6,244.56
1206,19199,1047,3,95.6
1207,4174,1042,6,257.88
1208,12095,1056,5,469.23
1209,11710,1091,5,282.24
1210,16509,1052,8,169.8
1211,10235,1065,5,429.43
1212,18370,1028,7,191.69
1213,9089,1049,9,438.64
1214,9658,1039,1,214.95
1215,8728,1073,8,463.33
1216,2535,1058,5,174.22
1217,12584,1012,6,146.64
1218,1707,1091,6,291.69
1219,5957,1071,7,46.21
1220,16194,1051,6,25.46
1221,11972,1011,4,482.54
1222,11282,1010,7,86.68
1223,13130,1016,6,438.17
1224,14132,1048,3,398.77
1225,6040,1085,6,177.01
1226,11678,1084,3,270.67
1227,13528,1064,7,320.32
1228,15449,1022,3,175.24
1229,1793,1031,3,487.94
1230,11592,1022,1,304.95
1231,14167,1053,9,135.88
1232,17598,1083,9,381.12
1233,2151,1086,9,467.05
1234,6637,1066,4,172.37
1235,13206,1056,1,193.73
1236,8404,1002,8,329.44
1237,3976,1035,1,202.79
1238,11299,1099,9,187.86
1239,18365,1019,8,410.64
1240,7865,1024,7,257.18
1241,449,1025,9,227.03
1242,12090,1093,2,154.71
1243,6934,1089,3,61.55
1244,12389,1012,1,369.62
1245,14492,1004,4,200.14
1246,15922,1009,2,460.59
1247,757,1090,1,348.48
1248,13448,1024,5,219.03
1249,608,1010,8,413.98
1250,19193,1057,4,145.1
1251,14155,1002,7,437.13
1252,19104,1086,8,267.25
1253,12629,1080,1,175.49
1254,15718,1001,1,487.46
1255,11670,1099,7,163.63
1256,621,1003,6,391.42
1257,15088,1074,9,193.97
1258,9473,1047,6,351.55
1259,1329,1034,4,28.43
1260,6375,1042,5,385.09
1261,9875,1032,3,60.13
1262,9162,1099,1,285.8
1263,13618,1021,3,44.31
1264,16484,1044,3,384.6
1265,5173,1085,6,430.21
1266,1882,1021,6,22.54
1267,18292,1027,7,259.78
1268,4196,1074,4,485.07
1269,15242,1098,1,186.51
1270,4370,1040,5,491.79
1271,5130,1077,3,154.91
1272,1601,1027,3,308.18
1273,18641,1096,1,309.82
1274,6517,1033,1,152.39
1275,11823,1003,9,221.84
1276,4009,1017,4,74.3
1277,18978,1008,7,367.23
1278,4210,1012,4,113.14
1279,4532,1030,2,325.86
1280,9738,1028,2,426.58
1281,8692,1072,3,376.24
1282,13160,1017,9,60.89
1283,17944,1037,6,139.62
1284,10948,1056,8,322.83
1285,11032,1089,5,413.19
1286,6559,1065,6,24.05
1287,2080,1096,9,74.68
1288,13183,1043,8,246.56
1289,18062,1041,3,335.93
1290,15267,1044,5,180.4
1291,4982,1094,2,237.01
1292,9215,1050,7,488.97
1293,18655,1017,1,233.47
1294,855,1013,6,33.02
1295,14482,1093,5,182.94
1296,15818,1028,8,248.83
1297,19075,1058,7,305.49
1298,2443,1097,2,269.01
1299,4822,1045,2,63.17
1300,12600,1040,6,229.84
1301,16524,1021,8,92.99
1302,599,1072,1,290.98
1303,344,1092,9,472.9
1304,10356,1097,6,110.43
1305,7245,1039,1,317.63
1306,6949,1018,6,214.52
1307,9145,1065,2,417.57
1308,4022,1072,6,168.32
1309,10434,1077,4,487.36
1310,8152,1085,9,303.28
1311,11933,1099,9,477.99
1312,16999,1095,2,290.41
1313,14559,1067,5,345.27
1314,18998,1071,2,201.02
1315,7087,1065,4,193.08
1316,9078,1005,7,310.42
1317,4685,1018,7,28.03
1318,3048,1013,8,157.39
1319,3157,1067,2,452.2
1320,18816,1005,1,411.76
1321,4347,1064,8,357.05
1322,18760,1062,9,186.69
1323,3063,1098,7,267.68
1324,9675,1019,1,162.45
1325,14352,1075,1,466.35
1326,6170,1026,7,325.99
1327,4959,1019,8,253.23
1328,5164,1090,9,115.49
1329,14205,1076,5,315.66
1330,3102,1042,4,232.73
1331,13126,1063,9,461.21
1332,11561,1024,8,224.76
1333,19074,1041,5,110.62
1334,13564,1098,1,342.72
1335,5092,1049,1,463.13
1336,17465,1042,5,197.47
1337,9498,1068,5,298.47
1338,8523,1062,1,151.61
1339,4031,1065,7,42.73
1340,14483,1045,3,144.64
1341,12969,1076,6,111.08
1342,11062,1026,9,153.37
1343,16974,1074,5,193.56
1344,1870,1019,8,180.67
1345,7019,1046,6,166.39
1346,557,1067,2,91.1
1347,11542,1032,1,369.75
1348,14179,1045,9,351.64
1349,7576,1075,4,481.09
1350,1360,1097,7,221.24
1351,11976,1094,3,193.67
1352,16773,1061,1,168.73
1353,18792,1062,5,271.77
1354,2524,1050,4,397.38
1355,5921,1075,7,386.26
1356,6568,1001,7,107.29
1357,4512,1032,7,409.48
1358,14193,1018,9,188.86
1359,12224,1071,8,278.14
1360,18303,1075,6,276.38
1361,38,1050,8,296.85
1362,19087,1002,3,358.34
1363,16033,1043,5,89.51
1364,18074,1033,3,88.47
1365,11890,1071,7,350.56
1366,17515,1048,6,40.87
1367,13903,1082,7,445.35
1368,5325,1030,3,155.04
1369,13750,1015,2,209.0
1370,7494,1040,3,166.79
1371,18441,1099,3,370.94
1372,4245,1045,7,442.11
1373,11131,1007,8,147.88
1374,9875,1053,8,442.44
1375,18,1024,5,220.43
1376,15168,1016,7,35.23
1377,15555,1068,3,84.03
1378,4231,1028,7,92.47
1379,3415,1060,4,460.12
1380,4605,1013,9,121.05
1381,12524,1018,8,344.7
1382,5561,1041,3,436.48
1383,1154,1014,2,175.07
1384,14862,1046,1,182.71
1385,219,1021,6,420.92
1386,8110,1078,6,187.97
1387,10986,1040,4,331.71
1388,15270,1074,6,379.67
1389,8446,1085,4,173.07
1390,1906,1018,9,498.27
1391,8074,1097,5,301.38
1392,10096,1067,9,203.1
1393,11171,1091,1,329.2
1394,7983,1040,5,24.65
1395,8003,1028,5,225.08
1396,17654,1033,4,84.47
1397,14651,1091,8,137.62
1398,11924,1036,5,163.04
1399,16147,1079,5,410.33
1400,15464,1003,7,69.62
1401,2965,1097,7,41.87
1402,12648,1080,2,318.88
1403,762,1097,8,263.31
1404,2793,1087,9,171.91
1405,15338,1028,1,72.34
1406,7954,1023,3,224.06
1407,12357,1099,4,310.72
1408,17408,1085,7,258.92
1409,9576,1055,4,309.35
1410,3516,1030,8,297.21
1411,11292,1098,6,191.39
1412,17914,1037,8,252.1
1413,9789,1062,3,458.78
1414,16024,1027,7,308.71
1415,14418,1037,4,139.03
1416,11002,1059,6,468.31
1417,12635,1011,9,456.27
1418,7195,1023,8,104.99
1419,13536,1074,5,83.36
1420,5013,1010,1,424.26
1421,3272,1061,8,436.36
1422,3080,1046,1,167.69
1423,18487,1035,6,113.0
1424,18963,1059,2,184.19
1425,8521,1088,4,470.38
1426,9817,1021,7,299.29
1427,15159,1002,3,423.13
1428,6117,1026,7,57.73
1429,3868,1046,9,325.3
1430,18379,1056,7,62.97
1431,14106,1078,8,355.97
1432,13579,1018,4,182.89
1433,12986,1060,7,163.3
1434,5724,1070,3,252.77
1435,15639,1063,9,379.37
1436,17286,1067,7,429.28
1437,8963,1085,5,47.01
1438,11571,1083,4,226.81
1439,13104,1043,1,298.3
1440,17548,1048,9,124.26
1441,6310,1004,8,391.1
1442,1580,1020,7,117.21
1443,12156,1015,7,216.76
1444,3314,1033,4,150.53
1445,7258,1092,3,405.45
1446,3735,1078,6,407.29
1447,19308,1075,9,371.73
1448,19941,1075,9,32.34
1449,15696,1048,2,385.09
1450,16900,1047,3,102.77
1451,15827,1019,8,344.26
1452,7543,1095,6,428.69
1453,8399,1023,9,95.72
1454,15653,1099,3,149.22
1455,11980,1094,8,490.34
1456,19363,1032,3,232.25
1457,4214,1099,8,144.27
1458,4234,1048,2,478.77
1459,9911,1003,5,384.42
1460,2121,1071,8,83.71
1461,9687,1024,4,371.03
1462,5445,1001,8,340.62
1463,3974,1094,9,151.06
1464,346,1023,6,445.53
1465,19132,1016,5,255.91
1466,7149,1030,4,184.64
1467,17719,1089,4,377.49
1468,17558,1028,7,122.12
1469,858,1021,5,414.48
1470,5659,1011,4,286.89
1471,6333,1053,6,91.57
1472,8896,1011,3,163.52
1473,475,1076,6,117.83
1474,7724,1031,9,202.47
1475,18386,1049,9,44.29
1476,2754,1053,8,446.27
1477,6244,1099,8,306.98
1478,12407,1081,7,328.28
1479,7933,1060,3,316.77
1480,8796,1009,8,136.27
1481,16811,1096,2,415.11
1482,19846,1069,4,177.12
1483,13084,1049,2,258.15
1484,1572,1082,4,423.49
1485,10403,1025,9,278.88
1486,3250,1083,5,45.24
1487,5061,1069,2,33.15
1488,7390,1029,9,258.96
1489,9999,1001,7,97.77
1490,2831,1085,9,144.69
1491,9342,1079,4,473.0
1492,13051,1062,6,20.7
1493,19976,1004,2,426.25
1494,3001,1080,6,195.39
1495,15723,1004,4,460.44
1496,3526,1013,5,50.07
1497,19032,1019,9,416.08
1498,3157,1072,9,420.16
1499,345,1073,8,34.65
1500,3497,1011,3,444.74
1501,9075,1072,3,47.53
1502,6664,1086,1,150.67
1503,10561,1040,2,310.68
1504,4010,1023,8,227.6
1505,8935,1043,8,471.71
1506,11875,1030,2,96.06
1507,16299,1086,6,464.64
1508,11308,1001,5,102.68
1509,12290,1025,2,94.76
1510,3062,1009,3,150.07
1511,2315,1057,9,300.68
1512,15864,1087,2,119.83
1513,13607,1065,9,191.21
1514,17181,1039,7,382.89
1515,17951,1092,3,419.57
1516,5632,1035,3,133.96
1517,8173,1073,7,298.06
1518,14640,1048,5,37.32
1519,8683,1034,4,99.33
1520,10046,1069,1,276.35
1521,17653,1051,4,314.18
1522,2672,1098,5,378.55
1523,19543,1064,9,493.42
1524,19585,1026,6,50.07
1525,570,1004,7,491.93
1526,4279,1010,5,193.2
1527,12663,1081,6,414.25
1528,9734,1089,4,204.87
1529,16707,1033,4,311.68
1530,12153,1010,6,492.65
1531,6143,1024,9,323.65
1532,9446,1036,3,197.94
1533,10387,1046,6,127.02
1534,8600,1005,5,270.48
1535,19240,1040,4,481.75
1536,4256,1052,6,98.27
1537,18917,1095,5,121.65
1538,8367,1042,4,111.87
1539,14745,1065,3,423.68
1540,11158,1066,1,314.91
1541,7934,1039,3,266.78
1542,17051,1091,6,464.78
1543,18405,1029,5,284.57
1544,2856,1019,1,461.37
1545,3927,1093,6,452.48
1546,9977,1029,6,300.79
1547,14165,1012,5,159.26
1548,2507,1077,3,83.15
1549,15439,1068,1,184.47
1550,19256,1036,6,383.39
1551,11543,1093,1,101.38
1552,1940,1076,7,114.65
1553,2266,1021,1,382.56
1554,15230,1067,9,347.18
1555,5415,1086,4,172.1
1556,4075,1079,2,270.21
1557,3328,1022,1,250.16
1558,1635,1041,4,213.91
1559,7636,1040,9,238.31
1560,7508,1072,6,480.36
1561,15107,1069,1,117.02
1562,19228,1024,8,235.68
1563,12674,1096,1,439.56
1564,2522,1009,9,168.73
1565,16402,1080,7,47.96
1566,15728,1043,6,57.51
1567,8931,1098,9,495.21
1568,4732,1006,5,433.79
1569,17706,1004,5,363.67
1570,13218,1074,4,169.14
1571,12100,1034,4,330.8
1572,3326,1091,9,148.9
1573,6085,1008,9,459.57
1574,10113,1078,7,106.91
1575,11269,1049,7,95.08
1576,3980,1082,5,76.6
1577,19267,1079,5,106.49
1578,14006,1063,1,134.67
1579,8705,1017,2,144.39
1580,15970,1053,2,447.79
1581,3542,1029,5,30.98
1582,10674,1055,5,59.27
1583,13790,1083,7,223.92
1584,19399,1084,4,81.07
1585,15657,1083,6,51.72
1586,2345,1084,8,375.04
1587,4816,1096,8,470.99
1588,11776,1091,4,114.13
1589,12957,1083,9,20.6
1590,3909,1045,4,493.46
1591,356,1062,9,460.16
1592,4735,1045,7,132.59
1593,9633,1092,3,194.62
1594,16703,1066,6,425.63
1595,15855,1081,4,173.08
1596,11347,1007,3,24.11
1597,14864,1027,9,396.95
1598,11004,1093,6,164.41
1599,4538,1062,8,291.73
1600,16870,1016,1,31.95
1601,6454,1004,6,151.99
1602,3824,1080,1,370.91
1603,1868,1019,2,254.86
1604,14137,1078,2,198.15
1605,2465,1020,7,379.09
1606,13183,1048,3,293.07
1607,19142,1028,7,179.2
1608,1496,1010,3,399.12
1609,17382,1065,4,39.55
1610,11010,1080,1,307.06
1611,3507,1041,9,400.66
1612,18237,1074,6,475.22
1613,19034,1052,4,313.1
1614,4643,1070,3,224.63
1615,5777,1046,6,237.56
1616,4763,1018,7,257.26
1617,14992,1024,9,263.45
1618,9236,1041,5,373.15
1619,14223,1061,4,495.89
1620,10646,1077,3,168.59
1621,3713,1013,5,105.82
1622,6063,1085,5,109.81
1623,3017,1091,3,293.03
1624,16135,1062,2,339.33
1625,15821,1003,7,439.93
1626,7257,1048,8,200.21
1627,7964,1073,2,446.99
1628,18572,1097,7,481.74
1629,16417,1031,2,218.13
1630,13280,1010,4,113.12
1631,17337,1018,8,471.41
1632,13579,1070,5,416.1
1633,3914,1074,4,386.34
1634,8255,1083,7,229.44
1635,12502,1079,6,479.89
1636,3749,1089,3,226.62
1637,2678,1057,9,183.14
1638,3720,1070,6,440.07
1639,11100,1012,8,414.39
1640,18172,1011,3,142.03
1641,13134,1002,8,318.98
1642,2054,1012,1,83.21
1643,13884,1059,1,161.56
1644,17240,1060,4,207.51
1645,8578,1027,1,333.36
1646,6482,1069,2,160.13
1647,7312,1075,9,395.16
1648,2268,1082,2,197.09
1649,324,1037,8,487.81
1650,12749,1087,1,214.37
1651,4019,1068,3,211.98
1652,11166,1024,5,218.55
1653,15399,1057,7,33.09
1654,18713,1026,2,134.66
1655,8631,1003,7,290.74
1656,6781,1091,7,166.32
1657,14831,1079,2,174.32
1658,10028,1033,7,100.32
1659,18353,1021,3,290.22
1660,2102,1058,3,172.9
1661,5862,1025,4,29.09
1662,19379,1028,6,324.52
1663,5787,1091,5,254.64
1664,14518,1063,5,186.66
1665,18337,1037,9,51.21
1666,8033,1015,9,222.14
1667,10484,1088,2,478.49
1668,170,1015,9,448.98
1669,39,1068,6,236.4
1670,11727,1019,8,468.66
1671,977,1094,7,143.53
1672,11442,1038,2,246.47
1673,988,1052,3,153.57
1674,7146,1011,2,408.62
1675,19583,1049,1,257.5
1676,1498,1028,5,180.39
1677,1329,1058,7,459.27
1678,15106,1071,2,372.71
1679,14017,1060,4,48.56
1680,4220,1003,5,495.49
1681,18771,1021,1,132.84
1682,2162,1076,3,124.76
1683,18811,1021,8,72.25
1684,7487,1078,9,277.27
1685,18074,1047,9,222.17
1686,1977,1004,9,386.89
1687,13432,1004,5,285.77
1688,11445,1027,9,97.7
1689,19104,1041,4,377.72
1690,18534,1085,5,117.2
1691,7526,1040,1,270.97
1692,1216,1045,2,67.49
1693,5688,1028,9,363.73
1694,11052,1074,9,372.41
1695,12897,1041,7,427.0
1696,13362,1094,9,86.2
1697,12863,1049,3,198.36
1698,13284,1082,4,143.27
1699,3663,1076,1,50.13
1700,4322,1077,6,377.49
1701,11027,1090,7,109.34
1702,5329,1078,7,493.79
1703,18737,1086,8,376.54
1704,8119,1004,4,208.35
1705,12901,1026,3,327.41
1706,17901,1040,4,475.26
1707,8793,1009,7,307.97
1708,11181,1062,4,434.39
1709,2721,1028,9,138.53
1710,4484,1076,1,235.08
1711,564,1049,9,388.46
1712,14111,1036,7,304.46
1713,7031,1070,3,458.39
1714,7046,1073,2,275.92
1715,12050,1052,4,70.92
1716,2700,1065,1,107.34
1717,13920,1080,6,212.23
1718,17375,1048,2,482.19
1719,19940,1095,9,79.58
1720,5039,1087,5,352.35
1721,16032,1094,7,454.2
1722,16512,1002,6,137.87
1723,5603,1021,2,413.65
1724,7904,1089,4,231.64
1725,7053,1065,5,344.5
1726,19527,1039,7,301.66
1727,7924,1099,3,492.48
1728,11907,1047,9,171.24
1729,3178,1055,2,34.83
1730,1988,1096,7,494.98
1731,18628,1053,3,293.99
1732,215,1033,3,452.45
1733,14474,1063,4,409.91
1734,3325,1062,7,318.95
1735,3522,1093,7,280.78
1736,6829,1014,6,104.1
1737,3985,1030,7,161.01
1738,10659,1040,7,182.23
1739,750,1041,9,79.21
1740,19027,1067,5,122.6
1741,759,1029,8,225.85
1742,18174,1078,3,399.87
1743,5244,1016,7,253.2
1744,14807,1098,4,32.56
1745,18380,1082,7,265.86
1746,11491,1054,2,361.38
1747,13544,1051,5,117.99
1748,12433,1044,3,96.76
1749,14803,1055,1,108.37
1750,13348,1020,2,34.02
1751,7590,1094,4,419.81
1752,90,1050,9,363.08
1753,15630,1014,8,445.01
1754,19878,1061,5,87.57
1755,16581,1086,3,81.37
1756,11121,1090,5,141.97
1757,227,1035,4,265.96
1758,17604,1034,8,446.49
1759,9388,1021,8,285.42
1760,310,1026,7,124.63
1761,81,1040,6,58.52
1762,19226,1034,9,38.43
1763,7904,1049,6,401.4
1764,7219,1038,2,185.2
1765,9390,1095,4,114.79
1766,5992,1087,6,167.55
1767,10595,1007,1,205.75
1768,8736,1054,4,148.57
1769,11032,1011,6,318.96
1770,7728,1070,8,138.32
1771,7489,1089,4,403.67
1772,473,1012,2,391.41
1773,13571,1005,5,336.28
1774,13078,1034,8,375.01
1775,9953,1065,6,416.47
1776,16183,1020,3,319.37
1777,665,1001,6,423.77
1778,17973,1037,9,318.17
1779,8286,1065,5,324.38
1780,10022,1037,1,357.45
1781,6047,1020,1,295.14
1782,195,1089,9,205.31
1783,4372,1010,4,94.62
1784,14763,1033,9,114.86
1785,9236,1081,3,449.31
1786,3250,1075,3,31.03
1787,4721,1031,3,431.75
1788,4317,1015,4,180.15
1789,718,1077,3,333.64
1790,474,1080,8,67.27
1791,15330,1039,7,447.95
1792,18105,1014,6,341.26
1793,9712,1076,5,361.16
1794,17502,1091,1,346.75
1795,7299,1064,8,229.21
1796,5515,1018,9,239.11
1797,10320,1082,4,154.37
1798,6530,1032,6,482.92
1799,6585,1032,7,290.31
1800,13993,1079,6,258.01
1801,186,1084,3,44.92
1802,11616,1090,9,239.22
1803,10388,1007,1,335.86
1804,2895,1050,3,289.2
1805,15283,1044,8,474.86
1806,5745,1019,1,482.25
1807,4417,1020,1,211.23
1808,2027,1014,9,259.73
1809,11630,1075,1,228.5
1810,19713,1031,8,266.86
1811,18606,1054,7,293.81
1812,15904,1066,5,70.14
1813,5297,1018,3,317.53
1814,15207,1034,1,391.41
1815,14970,1033,1,175.3
1816,7100,1056,1,332.15
1817,8927,1003,4,296.92
1818,13250,1054,1,385.63
1819,7250,1070,9,480.1
1820,17478,1041,5,395.78
1821,12451,1037,8,197.92
1822,1637,1020,4,413.4
1823,5354,1010,5,379.33
1824,3688,1043,8,490.64
1825,6384,1045,3,402.02
1826,14985,1069,6,155.11
1827,7783,1095,6,341.63
1828,3535,1017,4,306.73
1829,11060,1044,1,51.26
1830,4549,1033,8,100.3
1831,16876,1046,6,84.31
1832,19538,1059,5,57.88
1833,3482,1082,5,281.7
1834,16357,1095,9,302.45
1835,18076,1062,2,25.9
1836,10420,1092,2,400.97
1837,7266,1090,6,201.17
1838,15046,1073,8,245.16
1839,6478,1062,2,337.53
1840,13847,1061,7,324.79
1841,921,1080,5,408.4
1842,16208,1013,3,452.47
1843,9489,1028,7,108.87
1844,15672,1046,6,228.72
1845,617,1064,1,482.54
1846,15981,1069,8,177.67
1847,12693,1011,9,274.4
1848,2702,1039,9,55.86
1849,6970,1016,3,29.57
1850,19657,1012,4,487.51
1851,7660,1043,6,23.92
1852,16357,1002,7,441.53
1853,19628,1078,1,200.13
1854,16700,1009,6,346.62
1855,15783,1057,6,262.41
1856,17872,1025,1,495.74
1857,18830,1069,7,245.84
1858,18611,1095,8,71.79
1859,19053,1062,3,433.78
1860,6712,1048,3,88.8
1861,7612,1057,3,175.22
1862,2619,1013,1,297.13
1863,16613,1013,5,386.47
1864,7684,1079,6,433.51
1865,19405,1060,3,25.94
1866,12414,1003,3,127.69
1867,989,1077,7,119.91
1868,6729,1020,7,313.91
1869,9961,1055,2,299.46
1870,7971,1001,3,192.18
1871,19881,1054,4,435.16
1872,17229,1006,9,48.41
1873,3336,1036,9,435.04
1874,9105,1076,3,48.06
1875,14786,1021,9,93.67
1876,7831,1012,5,408.89
1877,15403,1074,9,311.19
1878,4884,1000,8,97.51
1879,9465,1031,1,355.74
1880,7803,1028,4,413.87
1881,18941,1036,7,71.95
1882,1339,1058,5,144.8
1883,11755,1069,9,77.23
1884,19946,1004,4,345.49
1885,18713,1028,2,468.8
1886,8124,1046,9,62.65
1887,2098,1093,9,271.33
1888,14004,1099,9,75.41
1889,8932,1012,2,112.35
1890,10953,1059,8,326.1
1891,2506,1062,8,226.7
1892,6639,1060,2,224.36
1893,953,1076,6,383.62
1894,922,1084,9,252.45
1895,11344,1032,5,60.8
1896,17235,1035,7,250.78
1897,12533,1097,8,156.71
1898,7770,1090,1,224.38
1899,18538,1016,9,366.18
1900,10772,1042,4,418.48
1901,15392,1030,3,116.41
1902,4111,1023,3,297.61
1903,12493,1057,7,119.64
1904,2849,1026,4,105.73
1905,10899,1004,4,362.94
