maintenance_id,workorder_id,asset_id,completion_date,downtime_hours,maintenance_cost_eur
702,702,203,2022-11-19,39.13,763
703,703,303,2022-10-03,30.79,415
704,704,339,2022-06-20,34.54,1361
705,705,293,2022-06-15,6.2,1257
706,706,421,2022-07-07,28.21,786
707,707,52,2022-02-02,16.2,2052
708,708,143,2023-04-26,5.65,440
709,709,130,2023-06-02,33.03,4806
710,710,70,2022-06-12,16.32,4045
711,711,162,2022-10-09,38.18,1342
712,712,110,2023-07-12,4.12,4723
713,713,59,2023-05-27,36.9,1381
714,714,132,2022-01-19,8.12,4675
715,715,241,2023-01-16,5.25,628
716,716,437,2023-09-29,34.41,2738
717,717,331,2023-09-21,33.11,818
718,718,458,2022-10-12,3.48,1216
719,719,34,2023-03-26,24.79,1428
720,720,18,2023-05-05,18.05,3994
721,721,454,2023-07-19,35.82,3186
722,722,229,2022-10-07,10.38,2582
723,723,223,2023-01-19,12.79,623
724,724,48,2023-01-28,5.92,3942
725,725,402,2023-01-11,5.64,3975
726,726,458,2023-11-11,38.7,4112
727,727,391,2023-04-16,33.71,489
728,728,301,2022-03-05,12.5,1586
729,729,198,2022-11-03,4.69,3055
730,730,417,2023-01-12,9.16,612
731,731,497,2023-05-05,25.77,4660
732,732,217,2022-10-02,25.14,2551
733,733,15,2023-05-05,38.29,1801
734,734,129,2023-04-11,16.09,2553
735,735,463,2023-01-14,3.34,2837
736,736,59,2022-07-30,3.56,1464
737,737,45,2023-09-20,26.33,1100
738,738,388,2023-04-21,25.74,1239
739,739,450,2022-11-18,23.61,428
740,740,357,2022-12-04,12.08,2446
741,741,114,2022-05-28,3.01,1804
742,742,201,2023-08-21,24.87,2667
743,743,461,2022-09-16,41.43,2374
744,744,58,2023-05-11,3.78,4861
745,745,262,2022-08-04,1.11,2104
746,746,473,2022-10-08,20.06,1508
747,747,94,2022-11-14,44.72,4962
748,748,418,2023-03-05,29.9,4338
749,749,67,2023-08-05,24.89,4764
750,750,282,2023-10-04,41.85,507
751,751,397,2022-12-14,22.36,1091
752,752,262,2023-07-01,34.85,3378
753,753,163,2023-11-26,6.16,2680
754,754,283,2023-07-03,47.11,3932
755,755,24,2023-11-03,35.75,2965
756,756,446,2022-05-01,15.57,2052
757,757,481,2022-01-24,18.89,4867
758,758,389,2022-04-28,47.52,556
759,759,218,2023-09-01,27.12,1322
760,760,180,2022-01-13,3.23,1863
761,761,418,2022-10-28,8.37,3117
762,762,302,2023-08-24,44.59,917
763,763,16,2022-06-26,41.16,883
764,764,466,2023-05-30,29.57,338
765,765,285,2022-12-25,35.96,1612
766,766,311,2022-09-15,3.75,4606
767,767,221,2022-11-24,30.45,557
768,768,176,2022-04-02,10.28,2673
769,769,263,2022-07-29,12.38,1018
770,770,210,2022-07-23,17.79,4380
771,771,119,2023-03-14,43.34,1931
772,772,418,2022-07-23,21.17,4945
773,773,88,2022-01-29,23.2,4508
774,774,428,2022-10-14,34.69,977
775,775,472,2023-02-12,47.42,4984
776,776,351,2022-12-22,33.87,1493
777,777,122,2022-08-12,1.04,1592
778,778,269,2023-06-03,7.12,4425
779,779,5,2023-05-23,13.3,4647
780,780,383,2023-10-06,17.42,3439
781,781,494,2023-09-12,1.53,3804
782,782,59,2023-07-30,47.41,1584
783,783,6,2023-09-21,29.01,3235
784,784,446,2022-09-04,13.23,4490
785,785,468,2023-10-08,21.14,268
786,786,340,2023-06-24,5.67,3829
787,787,153,2023-05-27,40.39,3064
788,788,29,2022-11-09,23.25,3195
789,789,91,2022-09-30,10.82,1120
790,790,17,2022-12-09,32.57,4147
791,791,68,2023-10-25,25.44,3552
792,792,483,2023-05-10,40.33,4425
793,793,422,2022-07-05,26.18,281
794,794,40,2023-03-05,39.15,1254
795,795,303,2022-04-17,16.3,1081
796,796,376,2023-08-29,14.3,1847
797,797,114,2022-11-15,42.07,2183
798,798,222,2022-06-25,21.74,1657
799,799,142,2023-10-28,43.61,3551
800,800,441,2022-02-23,3.66,389
801,801,303,2022-06-09,4.8,1630
802,802,169,2022-07-11,34.58,1955
803,803,439,2023-04-18,16.95,2555
804,804,11,2023-05-12,38.12,583
805,805,49,2022-10-26,41.15,4649
806,806,101,2023-06-08,17.7,2827
807,807,175,2023-01-24,11.85,1617
808,808,62,2022-01-21,5.18,4083
809,809,333,2023-03-23,2.13,2766
810,810,224,2022-08-24,33.01,516
811,811,341,2023-03-28,47.15,4580
812,812,131,2023-01-18,42.69,695
813,813,193,2023-03-02,40.48,1717
814,814,186,2022-08-28,37.34,2759
815,815,138,2023-08-27,10.69,1639
816,816,130,2023-06-04,23.69,4127
817,817,497,2022-01-14,18.63,1842
818,818,483,2023-07-15,47.11,3668
819,819,476,2023-11-13,9.93,515
820,820,105,2022-07-16,12.6,4418
821,821,102,2022-10-09,15.83,1715
822,822,351,2023-10-23,1.33,2694
823,823,341,2022-10-13,16.33,453
824,824,310,2022-05-16,6.94,2172
825,825,327,2023-08-03,39.28,3595
826,826,36,2022-09-02,37.92,783
827,827,378,2023-03-17,42.86,3058
828,828,286,2022-03-29,23.81,2493
829,829,54,2023-09-13,3.34,372
830,830,439,2022-10-30,2.09,406
831,831,132,2022-09-28,5.89,656
832,832,309,2022-01-12,23.24,1069
833,833,401,2022-06-02,14.27,3774
834,834,234,2022-01-22,24.08,4443
835,835,212,2023-03-14,23.08,4829
836,836,328,2023-03-11,30.08,1532
837,837,315,2022-11-04,26.36,4450
838,838,369,2022-06-01,4.42,2783
839,839,15,2022-12-24,9.36,3938
840,840,66,2023-09-28,1.02,1803
841,841,384,2022-04-21,47.7,4211
842,842,357,2022-01-05,31.12,3241
843,843,82,2023-08-06,6.89,2527
844,844,345,2023-09-18,13.07,3507
845,845,497,2023-07-30,42.12,1861
846,846,111,2023-09-21,38.0,4545
847,847,195,2022-07-11,20.98,630
848,848,254,2022-02-09,13.11,1419
849,849,376,2023-09-11,36.54,3140
850,850,379,2023-03-25,4.53,2244
851,851,230,2023-02-28,38.34,3675
852,852,294,2023-06-26,2.5,1294
853,853,97,2022-03-22,46.47,4303
854,854,436,2023-02-02,2.89,4036
855,855,235,2022-02-12,10.08,2626
856,856,412,2022-12-24,10.33,4324
857,857,77,2022-11-14,29.13,764
858,858,219,2022-01-13,12.09,726
859,859,359,2023-08-13,2.74,2595
860,860,339,2022-11-26,28.25,473
861,861,17,2022-11-10,39.34,3732
862,862,94,2023-11-16,20.0,410
863,863,95,2023-01-21,10.54,3988
864,864,141,2022-01-16,9.32,1313
865,865,258,2022-05-30,40.1,1947
866,866,477,2022-04-26,11.02,2888
867,867,104,2022-07-31,19.78,1590
868,868,120,2022-12-25,15.52,4311
869,869,392,2023-07-24,19.62,3092
870,870,240,2022-12-28,35.4,1203
871,871,72,2022-03-20,38.46,326
872,872,165,2023-11-14,1.28,2517
873,873,31,2022-05-16,4.47,1937
874,874,19,2022-03-02,12.31,3863
875,875,463,2022-09-20,1.35,2212
876,876,103,2022-10-27,45.62,385
877,877,241,2022-06-30,27.97,879
878,878,330,2023-09-01,20.06,3135
879,879,386,2022-06-06,9.1,1463
880,880,86,2022-03-20,47.0,1797
881,881,182,2023-03-04,4.1,2330
882,882,255,2023-01-11,15.07,2987
883,883,85,2022-01-14,40.18,3557
884,884,30,2022-11-26,47.71,434
885,885,200,2023-09-29,4.89,2986
886,886,433,2023-11-16,16.98,2976
887,887,49,2022-10-24,4.1,4521
888,888,390,2022-04-02,41.38,1045
889,889,393,2023-02-25,30.89,1448
890,890,132,2022-10-06,27.89,3710
891,891,301,2022-03-01,8.08,1219
892,892,74,2023-10-29,28.99,2871
893,893,393,2022-11-13,11.99,2370
894,894,260,2023-01-28,23.34,2888
895,895,383,2022-04-12,41.28,233
896,896,182,2023-02-09,21.06,4641
897,897,11,2023-02-13,15.66,1677
898,898,133,2023-08-20,27.98,2202
899,899,354,2022-05-29,3.29,2335
900,900,349,2022-06-25,30.85,3894
901,901,144,2022-01-12,7.3,1636
902,902,109,2023-08-07,16.65,3419
903,903,459,2023-09-24,32.71,3871
904,904,112,2022-01-14,9.04,3783
905,905,435,2023-08-11,3.07,4594
906,906,132,2023-09-08,34.7,3054
907,907,389,2022-01-13,26.99,3634
908,908,123,2023-04-04,34.18,3594
909,909,123,2022-10-09,47.43,4098
910,910,374,2023-11-05,18.47,4495
911,911,34,2023-11-03,17.54,3265
912,912,304,2023-01-10,45.58,4394
913,913,361,2022-09-19,22.77,2099
914,914,24,2022-03-14,37.64,1620
915,915,408,2022-07-29,21.79,1469
916,916,426,2023-07-23,29.77,2403
917,917,104,2023-02-15,13.28,670
918,918,357,2022-06-02,19.67,4230
919,919,485,2023-05-15,13.69,3855
920,920,173,2023-02-11,16.04,232
921,921,90,2023-06-10,41.56,491
922,922,454,2023-11-17,35.13,1598
923,923,250,2022-03-09,37.06,2879
924,924,231,2022-03-28,17.65,2202
925,925,159,2022-11-26,9.29,733
926,926,150,2023-08-19,24.53,3352
927,927,55,2023-10-29,17.05,4718
928,928,464,2023-06-18,30.02,2520
929,929,175,2023-04-09,28.94,3718
930,930,431,2023-04-11,21.98,2044
931,931,393,2022-06-29,19.01,3236
932,932,181,2022-02-10,38.85,659
933,933,25,2023-01-25,6.23,505
934,934,241,2022-09-30,29.74,3283
935,935,201,2022-03-25,39.22,3766
936,936,134,2022-12-25,31.42,3448
937,937,328,2022-01-28,6.91,2028
938,938,416,2022-04-23,31.57,4650
939,939,238,2022-07-27,16.45,2337
940,940,343,2023-05-18,28.62,3265
941,941,487,2022-05-21,45.84,890
942,942,129,2023-11-15,27.13,4025
943,943,175,2022-07-16,3.62,848
944,944,181,2022-10-10,18.23,2799
945,945,303,2023-04-22,25.61,2596
946,946,368,2022-03-21,21.46,1917
947,947,159,2022-07-28,32.05,3403
948,948,192,2023-04-12,5.9,3770
949,949,328,2022-03-16,19.89,4991
950,950,299,2022-02-13,14.15,4363
951,951,195,2023-10-29,47.73,1205
952,952,184,2022-07-28,4.99,1915
953,953,253,2023-04-25,33.2,2065
954,954,90,2022-06-18,7.59,3387
955,955,418,2022-01-11,34.1,791
956,956,286,2023-03-11,42.79,3171
957,957,490,2023-07-23,2.55,3325
958,958,221,2022-11-06,35.37,1968
959,959,353,2022-04-27,28.32,1890
960,960,308,2023-09-28,15.92,4825
961,961,128,2023-05-16,14.85,1890
962,962,362,2023-11-19,32.19,4151
963,963,435,2023-12-01,47.1,2872
964,964,166,2023-09-06,44.35,1925
965,965,477,2022-08-23,46.61,1118
966,966,284,2023-10-25,22.8,1512
967,967,410,2022-12-14,37.02,3669
968,968,295,2023-03-10,18.95,4001
969,969,422,2023-06-17,45.97,1883
970,970,149,2023-10-08,46.89,3368
971,971,152,2022-08-31,7.72,4514
972,972,4,2022-02-13,39.68,1943
973,973,473,2023-02-25,11.1,622
974,974,468,2022-01-17,19.3,519
975,975,367,2022-12-14,6.07,3661
976,976,137,2022-05-13,39.56,4764
977,977,276,2023-09-09,29.54,4727
978,978,477,2023-06-25,25.88,1742
979,979,234,2022-03-21,32.42,3221
980,980,39,2023-10-22,21.95,3111
981,981,418,2022-10-25,42.52,2288
982,982,128,2023-09-08,23.53,3341
983,983,304,2023-03-11,45.27,1343
984,984,160,2023-03-19,40.7,2403
985,985,128,2023-06-08,11.27,2425
986,986,322,2022-08-01,40.74,3583
987,987,150,2022-02-06,29.66,2359
988,988,5,2023-04-17,39.97,1536
989,989,129,2022-09-20,37.14,1920
990,990,68,2023-05-30,28.59,607
991,991,146,2023-01-21,26.91,1775
992,992,493,2023-11-25,12.36,2976
993,993,4,2022-10-31,44.04,4594
994,994,280,2022-08-22,34.43,1251
995,995,355,2022-03-12,15.54,3058
996,996,284,2023-04-08,1.16,3990
997,997,377,2022-11-24,18.71,3202
998,998,420,2023-02-12,25.49,1519
999,999,485,2023-10-26,11.35,4639
1000,1000,332,2022-09-23,26.5,1816
1001,1001,291,2022-06-13,10.85,1727
1002,1002,154,2023-02-24,22.5,4117
1003,1003,225,2022-12-27,24.23,3046
1004,1004,5,2023-09-10,42.9,564
1005,1005,53,2022-08-30,10.06,3587
1006,1006,497,2022-11-26,1.28,4817
1007,1007,303,2022-06-01,13.62,2372
1008,1008,331,2023-10-12,44.47,470
1009,1009,197,2022-08-12,31.18,2322
1010,1010,314,2022-08-08,34.33,3087
1011,1011,444,2022-11-13,21.47,2349
1012,1012,148,2022-07-17,33.49,3755
1013,1013,356,2022-07-26,4.94,2905
1014,1014,37,2022-03-02,13.44,2148
1015,1015,304,2023-02-19,16.27,1834
1016,1016,264,2022-12-10,5.67,4071
1017,1017,18,2023-04-26,13.46,2189
1018,1018,447,2023-11-03,34.91,4097
1019,1019,108,2022-12-25,45.82,982
1020,1020,424,2023-03-18,34.17,2871
1021,1021,212,2023-05-31,16.38,4611
1022,1022,439,2022-02-09,16.91,2834
1023,1023,159,2023-06-25,21.03,3147
1024,1024,451,2022-02-20,8.53,2867
1025,1025,89,2022-12-04,27.25,3304
1026,1026,178,2022-07-10,9.42,3113
1027,1027,351,2022-12-13,9.38,1276
1028,1028,480,2022-11-27,16.69,3286
1029,1029,15,2022-04-08,24.85,3151
1030,1030,350,2022-10-15,4.53,3746
1031,1031,265,2023-10-29,42.33,3800
1032,1032,99,2023-01-15,11.52,815
1033,1033,279,2023-10-19,16.9,4497
1034,1034,352,2022-07-09,23.01,3471
1035,1035,125,2023-02-08,21.82,4458
1036,1036,394,2023-03-09,32.23,3670
1037,1037,446,2022-09-01,25.24,2506
1038,1038,489,2022-10-28,4.8,4074
1039,1039,117,2023-04-04,20.73,1676
1040,1040,291,2023-01-22,1.09,2698
1041,1041,363,2022-11-26,43.72,2754
1042,1042,147,2022-02-02,20.1,4319
1043,1043,463,2023-03-12,2.21,3865
1044,1044,155,2022-06-30,5.66,3337
1045,1045,44,2022-11-29,25.81,311
1046,1046,477,2023-06-16,6.95,235
1047,1047,325,2022-12-02,22.17,1058
1048,1048,136,2022-03-23,6.31,1742
1049,1049,100,2022-09-06,29.61,302
1050,1050,395,2022-09-28,45.56,4276
1051,1051,296,2022-09-20,14.64,2359
1052,1052,7,2022-12-16,14.23,3085
1053,1053,396,2023-09-04,11.96,290
1054,1054,268,2022-06-21,4.04,665
1055,1055,356,2023-09-14,28.51,4594
1056,1056,148,2022-04-04,14.34,4454
1057,1057,485,2023-07-09,14.98,970
1058,1058,78,2022-02-19,46.39,4454
1059,1059,484,2022-03-09,7.09,4543
1060,1060,149,2023-08-20,5.06,1090
1061,1061,54,2022-07-12,44.86,4251
1062,1062,141,2023-07-05,42.71,2996
1063,1063,237,2023-02-20,2.12,3317
1064,1064,47,2023-03-12,14.39,3844
1065,1065,10,2023-08-22,10.64,3235
1066,1066,54,2022-05-16,10.77,2338
1067,1067,242,2022-01-26,21.62,4991
1068,1068,420,2022-02-07,38.53,4515
1069,1069,69,2022-11-29,13.63,2895
1070,1070,116,2023-06-26,39.92,1068
1071,1071,331,2022-03-04,45.72,833
1072,1072,252,2023-12-01,36.14,3282
1073,1073,34,2022-11-30,42.28,3081
1074,1074,261,2022-08-19,38.26,2232
1075,1075,213,2023-08-23,40.25,2597
1076,1076,179,2023-11-20,37.91,947
1077,1077,397,2022-01-26,12.67,743
1078,1078,359,2022-10-23,7.52,1810
1079,1079,377,2022-02-26,37.2,3109
1080,1080,199,2023-09-25,11.59,2022
1081,1081,125,2022-06-29,1.51,4684
1082,1082,170,2022-03-07,30.46,3345
1083,1083,268,2022-10-20,19.25,4141
1084,1084,417,2023-11-17,32.48,4509
1085,1085,181,2022-10-21,37.65,2255
1086,1086,65,2022-09-22,17.39,4104
1087,1087,46,2023-12-03,15.88,1834
1088,1088,258,2022-10-25,32.37,3820
1089,1089,449,2022-03-14,26.59,4286
1090,1090,211,2022-09-16,15.84,4846
1091,1091,398,2023-05-01,24.58,2070
1092,1092,183,2022-04-07,6.58,1333
1093,1093,16,2022-07-27,19.15,3268
1094,1094,248,2022-08-02,45.3,1526
1095,1095,47,2023-11-12,11.72,4283
1096,1096,205,2022-03-15,34.52,4408
1097,1097,443,2022-02-22,7.62,4089
1098,1098,467,2022-01-12,8.8,4948
1099,1099,17,2023-06-30,28.65,3318
1100,1100,434,2022-06-07,20.05,1649
1101,1101,485,2023-06-19,32.86,1713
1102,1102,382,2023-07-12,39.95,1788
1103,1103,173,2022-05-18,47.82,965
1104,1104,135,2023-10-18,35.55,1702
1105,1105,103,2023-05-23,7.2,1884
1106,1106,480,2022-07-29,41.19,3251
1107,1107,280,2023-08-12,32.4,3943
1108,1108,480,2022-08-19,32.29,339
1109,1109,478,2023-08-15,38.86,522
1110,1110,426,2022-04-21,6.08,3553
1111,1111,482,2023-04-13,20.36,770
1112,1112,136,2023-12-03,10.79,4027
1113,1113,436,2022-06-05,35.11,4638
1114,1114,327,2023-06-07,15.2,725
1115,1115,397,2023-08-21,37.85,1088
1116,1116,117,2023-11-23,21.94,2748
1117,1117,218,2023-08-14,25.38,1466
1118,1118,494,2022-03-12,18.91,3918
1119,1119,334,2022-09-28,38.34,1060
1120,1120,490,2022-04-09,31.98,3735
1121,1121,385,2023-05-12,13.95,3923
1122,1122,386,2022-09-08,11.74,3153
1123,1123,445,2022-04-20,1.79,2894
1124,1124,226,2022-03-22,33.22,1272
1125,1125,302,2022-08-11,12.06,476
1126,1126,30,2022-07-16,19.09,1386
1127,1127,92,2023-09-15,42.8,4236
1128,1128,195,2023-10-22,36.73,3135
1129,1129,137,2022-04-13,30.05,4989
1130,1130,398,2022-05-28,39.5,4114
1131,1131,306,2022-05-26,21.19,4632
1132,1132,184,2022-12-23,28.19,4114
1133,1133,470,2022-07-31,23.04,1390
1134,1134,77,2023-01-13,24.65,2038
1135,1135,303,2022-10-03,13.59,1986
1136,1136,418,2022-12-24,43.32,4070
1137,1137,301,2023-05-15,37.18,3203
1138,1138,367,2022-06-19,17.21,1140
1139,1139,273,2023-05-15,9.1,1123
1140,1140,11,2022-04-16,34.28,2942
1141,1141,337,2022-08-09,39.57,4143
1142,1142,78,2023-09-09,41.08,2164
1143,1143,226,2023-04-10,47.57,3621
1144,1144,247,2023-04-23,43.39,4885
1145,1145,110,2022-05-27,29.1,3011
1146,1146,99,2023-11-29,3.9,1576
1147,1147,54,2022-03-30,39.56,2282
1148,1148,486,2023-06-29,34.78,1591
1149,1149,294,2023-02-20,17.1,3818
1150,1150,242,2022-11-21,21.43,1741
1151,1151,258,2022-10-20,3.21,643
1152,1152,150,2023-10-18,10.61,4726
1153,1153,204,2022-03-31,34.02,1560
1154,1154,44,2022-05-22,16.41,3878
1155,1155,100,2022-04-20,33.37,4950
1156,1156,69,2023-03-01,4.13,4484
1157,1157,126,2023-08-01,44.58,2354
1158,1158,258,2023-05-01,38.99,3723
1159,1159,16,2023-07-12,37.49,4872
1160,1160,301,2022-02-22,37.52,1775
1161,1161,456,2023-02-01,9.51,4938
1162,1162,71,2023-06-18,37.87,3155
1163,1163,397,2022-07-12,26.76,613
1164,1164,314,2022-10-03,31.89,229
1165,1165,8,2023-04-21,11.45,3289
1166,1166,122,2022-11-23,35.95,3723
1167,1167,177,2023-05-24,15.9,3363
1168,1168,317,2023-07-18,5.13,399
1169,1169,181,2022-10-08,15.42,3252
1170,1170,177,2023-04-30,39.45,2500
1171,1171,426,2023-11-23,32.8,3541
1172,1172,239,2023-05-19,16.59,3097
1173,1173,341,2023-09-13,7.95,3220
1174,1174,205,2022-09-12,44.34,2041
1175,1175,356,2023-10-16,31.13,4429
1176,1176,56,2023-03-28,36.41,1820
1177,1177,149,2022-01-10,30.68,4469
1178,1178,302,2023-08-13,44.31,3036
1179,1179,331,2022-12-09,36.6,1071
1180,1180,483,2022-06-25,13.91,4471
1181,1181,212,2023-11-10,25.85,2389
1182,1182,165,2023-01-11,46.65,3456
1183,1183,235,2022-06-18,32.81,4832
1184,1184,375,2022-04-10,41.11,3719
1185,1185,194,2022-09-13,21.53,3029
1186,1186,78,2023-06-06,17.63,2837
1187,1187,421,2022-03-10,12.73,1754
1188,1188,243,2022-06-15,27.42,2998
1189,1189,164,2022-10-05,13.45,825
1190,1190,300,2022-11-07,9.9,1462
1191,1191,488,2023-01-17,26.92,4026
1192,1192,178,2023-11-22,36.17,4890
1193,1193,88,2022-09-11,13.21,4045
1194,1194,411,2023-08-24,6.58,4415
1195,1195,246,2023-08-02,6.96,291
1196,1196,247,2022-03-29,9.99,2995
1197,1197,21,2023-05-22,16.93,4182
1198,1198,481,2022-06-21,2.24,539
1199,1199,329,2023-05-25,3.89,4549
1200,1200,269,2022-09-27,7.45,4726
1201,1201,117,2022-08-13,34.36,2276
1202,1202,268,2022-01-14,27.47,1302
1203,1203,84,2022-12-12,31.92,1853
1204,1204,364,2022-09-24,11.99,2704
1205,1205,271,2022-12-16,41.35,4790
1206,1206,493,2023-11-15,10.56,2735
1207,1207,387,2023-11-23,15.73,4445
1208,1208,470,2023-09-28,28.51,4455
1209,1209,191,2022-12-16,43.78,2757
1210,1210,114,2023-04-16,33.91,4428
1211,1211,331,2023-05-18,36.31,4749
1212,1212,239,2022-08-09,34.67,2803
1213,1213,33,2022-10-14,17.16,3273
1214,1214,74,2023-08-05,46.2,2862
1215,1215,288,2023-07-06,38.28,2195
1216,1216,280,2022-05-21,27.47,4231
1217,1217,480,2022-02-06,9.28,4866
1218,1218,480,2023-11-19,30.04,4072
1219,1219,304,2022-11-13,22.52,774
1220,1220,89,2023-05-02,47.76,3272
1221,1221,255,2022-09-08,6.89,4315
1222,1222,389,2022-01-19,39.95,910
1223,1223,181,2023-04-15,17.9,3059
1224,1224,451,2023-06-14,10.74,1688
1225,1225,157,2023-07-18,31.24,1831
1226,1226,383,2023-12-01,16.42,4818
1227,1227,358,2023-07-16,24.38,2011
1228,1228,277,2022-09-09,26.44,2832
1229,1229,47,2023-04-14,16.89,2179
1230,1230,324,2022-08-13,38.78,3045
1231,1231,457,2023-01-20,30.32,1272
1232,1232,257,2022-08-31,44.62,3965
1233,1233,112,2022-03-20,46.9,4099
1234,1234,77,2022-06-10,11.71,3320
1235,1235,16,2023-05-17,22.86,971
1236,1236,283,2022-11-20,7.59,324
1237,1237,201,2023-03-29,34.38,251
1238,1238,230,2022-05-07,7.65,3255
1239,1239,235,2023-04-21,42.08,2719
1240,1240,407,2022-08-27,18.29,2956
1241,1241,409,2022-07-08,8.12,1047
1242,1242,399,2023-06-22,3.26,3784
1243,1243,117,2022-01-18,22.35,3484
1244,1244,400,2023-05-07,20.49,3988
1245,1245,445,2022-11-12,28.57,2579
1246,1246,326,2022-07-05,10.06,1958
1247,1247,326,2023-09-08,46.26,295
1248,1248,99,2022-04-16,37.19,3206
1249,1249,217,2022-11-25,9.95,4848
1250,1250,145,2022-09-21,42.27,4375
1251,1251,295,2023-08-19,4.42,991
1252,1252,19,2022-02-28,7.28,1847
1253,1253,424,2023-06-09,34.21,4410
1254,1254,64,2022-12-16,19.43,3227
1255,1255,434,2023-09-03,42.95,1896
1256,1256,51,2022-07-07,17.87,982
1257,1257,1,2023-09-25,31.17,3698
1258,1258,406,2022-04-04,11.48,4732
1259,1259,291,2023-09-02,44.81,4023
1260,1260,479,2022-12-28,33.91,3205
1261,1261,69,2023-10-27,37.51,918
1262,1262,498,2022-05-06,23.32,2821
1263,1263,326,2022-10-12,42.37,4780
1264,1264,39,2022-08-25,44.85,2798
1265,1265,434,2022-03-03,1.05,3950
1266,1266,259,2023-12-01,41.07,4669
1267,1267,453,2023-09-14,46.35,1287
1268,1268,61,2022-06-24,42.06,3491
1269,1269,456,2022-09-28,41.91,3525
1270,1270,136,2022-09-23,14.01,871
1271,1271,345,2022-09-07,25.86,4831
1272,1272,153,2022-03-27,24.65,3937
1273,1273,236,2022-02-10,26.87,2696
1274,1274,331,2022-06-16,2.91,2812
1275,1275,91,2022-06-03,46.84,2825
1276,1276,244,2023-10-30,34.06,615
1277,1277,337,2022-04-07,38.4,1615
1278,1278,273,2022-12-14,39.54,557
1279,1279,99,2022-07-24,42.56,376
1280,1280,14,2023-03-31,42.86,3690
1281,1281,218,2022-09-16,36.48,3760
1282,1282,242,2023-04-26,40.14,3278
1283,1283,143,2023-11-19,19.52,352
1284,1284,463,2022-02-01,39.79,3966
1285,1285,287,2022-07-15,19.66,351
1286,1286,60,2023-08-10,5.19,4920
1287,1287,183,2023-05-29,27.82,3135
1288,1288,219,2022-08-10,47.04,4135
1289,1289,441,2023-10-03,35.83,3691
1290,1290,333,2023-11-05,9.38,2936
1291,1291,49,2023-07-14,8.28,401
1292,1292,393,2022-03-09,36.08,3915
1293,1293,370,2022-04-22,20.55,3159
1294,1294,193,2023-11-25,46.92,273
1295,1295,323,2023-01-04,27.45,2144
1296,1296,321,2022-04-07,30.81,4600
1297,1297,341,2023-03-27,45.63,4955
1298,1298,136,2022-03-11,35.92,4409
1299,1299,426,2022-07-08,46.7,4869
1300,1300,66,2023-04-18,27.13,3177
1301,1301,284,2022-06-10,26.23,4865
1302,1302,39,2022-12-09,9.96,1335
1303,1303,97,2022-03-11,35.98,678
1304,1304,124,2022-11-17,40.12,4971
1305,1305,290,2022-06-26,22.87,2319
1306,1306,407,2023-06-29,37.24,3732
1307,1307,490,2022-07-21,17.02,311
1308,1308,57,2023-06-04,4.69,4372
1309,1309,221,2022-11-14,46.75,979
1310,1310,495,2022-09-09,39.3,4807
1311,1311,231,2022-11-28,3.14,774
1312,1312,107,2022-01-24,47.41,1416
1313,1313,58,2023-03-30,37.16,3023
1314,1314,326,2023-03-18,17.18,4274
1315,1315,455,2022-04-12,41.43,1051
1316,1316,375,2022-06-26,16.28,3417
1317,1317,450,2022-12-08,17.08,4102
1318,1318,69,2022-03-28,8.4,1529
1319,1319,388,2023-07-25,29.44,4853
1320,1320,27,2022-09-03,39.75,2972
1321,1321,261,2022-09-16,3.46,2497
1322,1322,352,2022-05-28,4.96,3279
1323,1323,192,2022-01-27,15.91,4160
1324,1324,224,2022-10-24,21.47,400
1325,1325,377,2023-11-15,47.76,2434
1326,1326,268,2022-08-28,31.98,3536
1327,1327,194,2022-12-05,30.26,521
1328,1328,391,2023-02-20,21.25,2258
1329,1329,493,2022-11-11,12.08,427
1330,1330,415,2022-08-29,11.29,1774
1331,1331,370,2022-10-18,43.46,981
1332,1332,187,2023-12-02,41.49,507
1333,1333,448,2022-01-08,30.32,2124
1334,1334,445,2022-01-11,10.45,4779
