workorder_id,asset_id,open_date,maintenance_type,priority
735,463,2023-01-06,Preventive,High
736,59,2022-07-29,Corrective,High
737,45,2023-09-15,Preventive,Low
738,388,2023-04-17,Inspection,Medium
739,450,2022-11-09,Inspection,High
740,357,2022-12-03,Corrective,Medium
741,114,2022-05-27,Preventive,Low
742,201,2023-08-16,Preventive,High
743,461,2022-09-12,Inspection,Medium
744,58,2023-05-10,Corrective,Medium
745,262,2022-07-30,Corrective,Low
746,473,2022-10-02,Inspection,Medium
747,94,2022-11-05,Corrective,Low
748,418,2023-02-27,Preventive,High
749,67,2023-07-29,Corrective,Low
750,282,2023-09-28,Preventive,High
751,397,2022-12-08,Corrective,Medium
752,262,2023-06-25,Preventive,High
753,163,2023-11-24,Corrective,Low
754,283,2023-06-25,Corrective,High
755,24,2023-10-31,Preventive,Medium
756,446,2022-04-24,Inspection,Low
757,481,2022-01-23,Inspection,Low
758,389,2022-04-24,Inspection,Low
759,218,2023-08-31,Preventive,Low
760,180,2022-01-08,Preventive,High
761,418,2022-10-20,Inspection,Low
762,302,2023-08-23,Corrective,Medium
763,16,2022-06-17,Preventive,Medium
764,466,2023-05-25,Inspection,Low
765,285,2022-12-23,Inspection,Medium
766,311,2022-09-08,Preventive,Medium
767,221,2022-11-16,Inspection,Medium
768,176,2022-03-31,Inspection,Low
769,263,2022-07-24,Inspection,Low
770,210,2022-07-16,Inspection,Low
771,119,2023-03-09,Inspection,Medium
772,418,2022-07-19,Preventive,Medium
773,88,2022-01-20,Inspection,Low
774,428,2022-10-05,Preventive,Medium
775,472,2023-02-07,Corrective,Medium
776,351,2022-12-15,Inspection,High
777,122,2022-08-07,Inspection,Low
778,269,2023-06-01,Corrective,Medium
779,5,2023-05-21,Preventive,High
780,383,2023-10-02,Inspection,Low
781,494,2023-09-08,Preventive,High
782,59,2023-07-26,Corrective,High
783,6,2023-09-16,Corrective,High
784,446,2022-08-27,Preventive,High
785,468,2023-10-04,Preventive,High
786,340,2023-06-22,Corrective,Medium
787,153,2023-05-24,Corrective,Low
788,29,2022-11-07,Preventive,High
789,91,2022-09-24,Corrective,High
790,17,2022-12-06,Preventive,High
791,68,2023-10-18,Inspection,Medium
792,483,2023-05-02,Preventive,Medium
793,422,2022-06-29,Inspection,High
794,40,2023-02-24,Preventive,High
795,303,2022-04-13,Preventive,Medium
796,376,2023-08-20,Corrective,Low
797,114,2022-11-13,Inspection,Medium
798,222,2022-06-22,Inspection,Medium
799,142,2023-10-22,Corrective,High
800,441,2022-02-20,Preventive,Low
801,303,2022-06-05,Preventive,High
802,169,2022-07-10,Preventive,High
803,439,2023-04-12,Inspection,Low
804,11,2023-05-11,Preventive,Medium
805,49,2022-10-20,Inspection,Low
806,101,2023-06-03,Preventive,Low
807,175,2023-01-20,Preventive,Medium
808,62,2022-01-18,Preventive,High
809,333,2023-03-20,Preventive,High
810,224,2022-08-17,Preventive,Medium
811,341,2023-03-23,Corrective,Low
812,131,2023-01-12,Corrective,Medium
813,193,2023-03-01,Inspection,Low
814,186,2022-08-21,Inspection,Low
815,138,2023-08-19,Inspection,High
816,130,2023-06-01,Corrective,High
817,497,2022-01-10,Preventive,Medium
818,483,2023-07-14,Inspection,Medium
819,476,2023-11-06,Inspection,Medium
820,105,2022-07-15,Inspection,High
821,102,2022-10-05,Preventive,High
822,351,2023-10-20,Preventive,High
823,341,2022-10-04,Inspection,Low
824,310,2022-05-15,Corrective,Low
825,327,2023-07-30,Preventive,Low
826,36,2022-08-31,Inspection,High
827,378,2023-03-09,Corrective,Medium
828,286,2022-03-22,Corrective,Medium
829,54,2023-09-12,Inspection,High
830,439,2022-10-24,Corrective,High
831,132,2022-09-20,Preventive,Medium
832,309,2022-01-06,Inspection,Low
833,401,2022-05-29,Preventive,Low
834,234,2022-01-20,Corrective,Low
835,212,2023-03-05,Corrective,High
836,328,2023-03-04,Corrective,Medium
837,315,2022-10-30,Corrective,Medium
838,369,2022-05-23,Inspection,High
839,15,2022-12-17,Corrective,Medium
840,66,2023-09-20,Preventive,Medium
841,384,2022-04-14,Preventive,Medium
842,357,2022-01-01,Inspection,High
843,82,2023-08-05,Inspection,High
844,345,2023-09-16,Preventive,Medium
845,497,2023-07-29,Preventive,High
846,111,2023-09-20,Inspection,Low
847,195,2022-07-06,Inspection,Low
848,254,2022-02-05,Preventive,Low
849,376,2023-09-09,Inspection,High
850,379,2023-03-19,Corrective,Medium
851,230,2023-02-21,Corrective,Low
852,294,2023-06-22,Preventive,Low
853,97,2022-03-20,Corrective,High
854,436,2023-01-24,Preventive,High
855,235,2022-02-04,Corrective,Low
856,412,2022-12-23,Preventive,Low
857,77,2022-11-08,Inspection,Medium
858,219,2022-01-04,Inspection,Medium
859,359,2023-08-10,Corrective,Low
860,339,2022-11-25,Preventive,Medium
861,17,2022-11-05,Inspection,High
862,94,2023-11-14,Corrective,High
863,95,2023-01-15,Corrective,Medium
864,141,2022-01-11,Corrective,High
865,258,2022-05-25,Inspection,Low
866,477,2022-04-25,Inspection,High
867,104,2022-07-29,Inspection,Low
868,120,2022-12-18,Preventive,Medium
869,392,2023-07-23,Inspection,High
870,240,2022-12-20,Inspection,High
871,72,2022-03-11,Corrective,Low
872,165,2023-11-12,Inspection,Low
873,31,2022-05-09,Inspection,Low
874,19,2022-02-21,Corrective,High
875,463,2022-09-15,Preventive,High
876,103,2022-10-25,Inspection,Low
877,241,2022-06-22,Corrective,Low
878,330,2023-08-23,Preventive,Medium
879,386,2022-05-28,Inspection,High
880,86,2022-03-18,Preventive,High
881,182,2023-03-01,Inspection,Medium
882,255,2023-01-03,Inspection,High
883,85,2022-01-12,Corrective,Medium
884,30,2022-11-22,Corrective,High
885,200,2023-09-20,Inspection,Low
886,433,2023-11-14,Preventive,High
887,49,2022-10-18,Preventive,Low
888,390,2022-03-31,Preventive,Low
889,393,2023-02-20,Inspection,High
890,132,2022-10-04,Corrective,High
891,301,2022-02-21,Inspection,Low
892,74,2023-10-24,Preventive,Medium
893,393,2022-11-08,Inspection,Low
894,260,2023-01-26,Corrective,Low
895,383,2022-04-11,Corrective,Medium
896,182,2023-02-05,Preventive,Low
897,11,2023-02-07,Corrective,Low
898,133,2023-08-13,Preventive,Low
899,354,2022-05-26,Preventive,Low
900,349,2022-06-16,Corrective,Medium
901,144,2022-01-03,Corrective,High
902,109,2023-08-02,Corrective,Medium
903,459,2023-09-16,Preventive,High
904,112,2022-01-05,Inspection,Low
905,435,2023-08-08,Inspection,Medium
906,132,2023-09-05,Inspection,Medium
907,389,2022-01-04,Inspection,Low
908,123,2023-03-26,Inspection,Low
909,123,2022-09-30,Inspection,Low
910,374,2023-10-27,Preventive,High
911,34,2023-10-31,Preventive,High
912,304,2023-01-06,Inspection,Low
913,361,2022-09-10,Inspection,Low
914,24,2022-03-09,Preventive,Medium
915,408,2022-07-23,Inspection,High
916,426,2023-07-20,Preventive,High
917,104,2023-02-07,Corrective,Low
918,357,2022-06-01,Corrective,Low
919,485,2023-05-14,Corrective,High
920,173,2023-02-07,Corrective,Medium
921,90,2023-06-09,Corrective,Low
922,454,2023-11-11,Corrective,Medium
923,250,2022-03-07,Corrective,Medium
924,231,2022-03-26,Preventive,High
925,159,2022-11-24,Corrective,High
926,150,2023-08-12,Corrective,Medium
927,55,2023-10-25,Inspection,Low
928,464,2023-06-14,Inspection,High
929,175,2023-04-03,Preventive,Medium
930,431,2023-04-07,Preventive,Low
931,393,2022-06-25,Inspection,High
932,181,2022-02-05,Inspection,Low
933,25,2023-01-16,Preventive,Low
934,241,2022-09-28,Corrective,High
935,201,2022-03-23,Preventive,Medium
936,134,2022-12-17,Inspection,High
937,328,2022-01-21,Corrective,Low
938,416,2022-04-20,Corrective,Medium
939,238,2022-07-23,Preventive,Medium
940,343,2023-05-11,Inspection,Low
941,487,2022-05-12,Corrective,Low
942,129,2023-11-11,Preventive,Low
943,175,2022-07-11,Inspection,Low
944,181,2022-10-03,Inspection,High
945,303,2023-04-13,Corrective,Low
946,368,2022-03-15,Corrective,Low
947,159,2022-07-23,Preventive,High
948,192,2023-04-09,Inspection,Medium
949,328,2022-03-12,Corrective,Medium
950,299,2022-02-06,Inspection,High
951,195,2023-10-27,Preventive,Medium
952,184,2022-07-23,Corrective,High
953,253,2023-04-21,Inspection,High
954,90,2022-06-12,Corrective,Low
955,418,2022-01-05,Inspection,Medium
956,286,2023-03-03,Corrective,High
957,490,2023-07-14,Preventive,Low
958,221,2022-11-02,Preventive,High
959,353,2022-04-21,Corrective,Low
960,308,2023-09-25,Preventive,Medium
961,128,2023-05-14,Corrective,Low
962,362,2023-11-17,Corrective,High
963,435,2023-11-30,Inspection,Medium
964,166,2023-09-05,Inspection,High
965,477,2022-08-16,Corrective,Low
966,284,2023-10-21,Preventive,High
967,410,2022-12-10,Corrective,Low
968,295,2023-03-09,Corrective,Medium
969,422,2023-06-15,Corrective,Medium
970,149,2023-09-29,Preventive,High
971,152,2022-08-29,Preventive,Low
972,4,2022-02-06,Corrective,Medium
973,473,2023-02-23,Corrective,Medium
974,468,2022-01-11,Inspection,High
975,367,2022-12-06,Preventive,Low
976,137,2022-05-08,Preventive,High
977,276,2023-09-04,Inspection,Medium
978,477,2023-06-23,Preventive,High
979,234,2022-03-13,Inspection,Low
980,39,2023-10-14,Corrective,High
981,418,2022-10-21,Preventive,Low
982,128,2023-09-04,Corrective,High
983,304,2023-03-08,Corrective,Low
984,160,2023-03-16,Preventive,High
985,128,2023-06-06,Corrective,High
986,322,2022-07-29,Inspection,High
987,150,2022-02-04,Inspection,Medium
988,5,2023-04-14,Corrective,Low
989,129,2022-09-19,Preventive,High
990,68,2023-05-25,Preventive,Low
991,146,2023-01-12,Inspection,High
992,493,2023-11-24,Corrective,Medium
993,4,2022-10-30,Corrective,High
994,280,2022-08-20,Corrective,Medium
995,355,2022-03-03,Inspection,Low
996,284,2023-03-30,Preventive,Low
997,377,2022-11-19,Corrective,Medium
998,420,2023-02-11,Preventive,High
999,485,2023-10-19,Preventive,High
1000,332,2022-09-18,Inspection,Medium
1001,291,2022-06-11,Preventive,High
1002,154,2023-02-15,Preventive,High
1003,225,2022-12-20,Preventive,Medium
1004,5,2023-09-08,Inspection,Medium
1005,53,2022-08-29,Inspection,Low
1006,497,2022-11-24,Preventive,Medium
1007,303,2022-05-31,Preventive,Low
1008,331,2023-10-11,Corrective,Medium
1009,197,2022-08-06,Preventive,Medium
1010,314,2022-08-05,Corrective,High
1011,444,2022-11-09,Preventive,Low
1012,148,2022-07-08,Inspection,High
1013,356,2022-07-18,Inspection,Medium
1014,37,2022-02-28,Inspection,Low
1015,304,2023-02-18,Corrective,High
1016,264,2022-12-08,Preventive,Low
1017,18,2023-04-18,Corrective,High
1018,447,2023-10-31,Inspection,Low
1019,108,2022-12-18,Corrective,High
1020,424,2023-03-09,Inspection,Low
1021,212,2023-05-24,Preventive,Medium
1022,439,2022-02-08,Preventive,High
1023,159,2023-06-22,Corrective,Low
1024,451,2022-02-15,Inspection,Medium
1025,89,2022-12-02,Preventive,High
1026,178,2022-07-01,Inspection,High
1027,351,2022-12-07,Corrective,Medium
1028,480,2022-11-20,Inspection,Low
1029,15,2022-04-02,Inspection,High
1030,350,2022-10-07,Inspection,High
1031,265,2023-10-21,Preventive,High
1032,99,2023-01-12,Inspection,Medium
1033,279,2023-10-14,Inspection,Medium
1034,352,2022-07-05,Preventive,Medium
1035,125,2023-02-05,Preventive,Medium
1036,394,2023-03-06,Inspection,High
1037,446,2022-08-26,Corrective,Medium
1038,489,2022-10-21,Corrective,Low
1039,117,2023-03-28,Preventive,High
1040,291,2023-01-21,Preventive,Low
1041,363,2022-11-20,Preventive,Medium
1042,147,2022-01-30,Corrective,High
1043,463,2023-03-03,Inspection,High
1044,155,2022-06-22,Preventive,Low
1045,44,2022-11-21,Preventive,High
1046,477,2023-06-13,Preventive,High
1047,325,2022-11-29,Preventive,High
1048,136,2022-03-16,Corrective,High
1049,100,2022-08-29,Preventive,Low
1050,395,2022-09-25,Preventive,Medium
1051,296,2022-09-13,Preventive,Low
1052,7,2022-12-15,Inspection,High
1053,396,2023-09-03,Corrective,Low
1054,268,2022-06-12,Preventive,High
1055,356,2023-09-07,Inspection,Low
1056,148,2022-03-26,Corrective,Low
1057,485,2023-07-08,Preventive,High
1058,78,2022-02-15,Preventive,Low
1059,484,2022-03-03,Corrective,Low
1060,149,2023-08-11,Inspection,Low
1061,54,2022-07-08,Preventive,Medium
1062,141,2023-07-01,Inspection,High
1063,237,2023-02-11,Preventive,Medium
1064,47,2023-03-05,Preventive,High
1065,10,2023-08-20,Inspection,Medium
1066,54,2022-05-08,Corrective,High
1067,242,2022-01-23,Inspection,High
1068,420,2022-01-31,Preventive,High
1069,69,2022-11-22,Corrective,Low
1070,116,2023-06-21,Corrective,High
1071,331,2022-02-27,Inspection,Low
1072,252,2023-11-22,Preventive,Medium
1073,34,2022-11-22,Preventive,High
1074,261,2022-08-17,Preventive,Medium
1075,213,2023-08-22,Inspection,Medium
1076,179,2023-11-14,Preventive,Low
1077,397,2022-01-25,Preventive,Medium
1078,359,2022-10-17,Corrective,High
1079,377,2022-02-21,Inspection,High
1080,199,2023-09-18,Preventive,Low
1081,125,2022-06-21,Inspection,Medium
1082,170,2022-03-05,Inspection,Medium
1083,268,2022-10-11,Corrective,High
1084,417,2023-11-15,Preventive,High
1085,181,2022-10-15,Preventive,Low
1086,65,2022-09-16,Corrective,High
1087,46,2023-11-27,Inspection,High
1088,258,2022-10-18,Preventive,Low
1089,449,2022-03-07,Preventive,Low
1090,211,2022-09-15,Corrective,High
1091,398,2023-04-26,Corrective,High
1092,183,2022-04-05,Corrective,Medium
1093,16,2022-07-19,Inspection,Medium
1094,248,2022-07-26,Preventive,Medium
1095,47,2023-11-07,Preventive,High
1096,205,2022-03-11,Inspection,High
1097,443,2022-02-19,Inspection,Low
1098,467,2022-01-08,Preventive,High
1099,17,2023-06-29,Preventive,Low
1100,434,2022-05-31,Corrective,Medium
1101,485,2023-06-10,Inspection,Medium
1102,382,2023-07-11,Inspection,High
1103,173,2022-05-13,Preventive,High
1104,135,2023-10-17,Inspection,Low
1105,103,2023-05-19,Preventive,High
1106,480,2022-07-21,Corrective,Medium
1107,280,2023-08-07,Corrective,Low
1108,480,2022-08-12,Inspection,Medium
1109,478,2023-08-12,Corrective,Low
1110,426,2022-04-17,Inspection,Low
1111,482,2023-04-04,Preventive,Medium
1112,136,2023-11-30,Preventive,Medium
1113,436,2022-05-31,Corrective,High
1114,327,2023-06-04,Inspection,High
1115,397,2023-08-14,Corrective,Medium
1116,117,2023-11-15,Preventive,High
1117,218,2023-08-06,Preventive,Medium
1118,494,2022-03-11,Corrective,Low
1119,334,2022-09-26,Preventive,Medium
1120,490,2022-04-03,Inspection,Medium
1121,385,2023-05-06,Preventive,Low
1122,386,2022-08-31,Corrective,High
1123,445,2022-04-13,Corrective,Low
1124,226,2022-03-19,Corrective,Medium
1125,302,2022-08-08,Inspection,Low
1126,30,2022-07-14,Preventive,Low
1127,92,2023-09-07,Corrective,High
1128,195,2023-10-15,Preventive,Medium
1129,137,2022-04-10,Inspection,Medium
1130,398,2022-05-26,Corrective,High
1131,306,2022-05-19,Corrective,High
1132,184,2022-12-14,Preventive,High
1133,470,2022-07-26,Corrective,High
1134,77,2023-01-11,Corrective,Medium
1135,303,2022-09-25,Inspection,Low
1136,418,2022-12-21,Preventive,High
1137,301,2023-05-12,Preventive,Low
1138,367,2022-06-16,Corrective,Low
1139,273,2023-05-13,Inspection,High
1140,11,2022-04-11,Inspection,High
1141,337,2022-08-01,Preventive,Low
1142,78,2023-09-05,Inspection,Medium
1143,226,2023-04-08,Inspection,Medium
1144,247,2023-04-20,Preventive,High
1145,110,2022-05-19,Corrective,Low
1146,99,2023-11-25,Preventive,Low
1147,54,2022-03-28,Preventive,Low
1148,486,2023-06-21,Corrective,Low
1149,294,2023-02-15,Inspection,Low
1150,242,2022-11-18,Preventive,Medium
1151,258,2022-10-13,Corrective,Medium
1152,150,2023-10-13,Inspection,Low
1153,204,2022-03-29,Preventive,High
1154,44,2022-05-16,Corrective,High
1155,100,2022-04-14,Corrective,Low
1156,69,2023-02-26,Preventive,Medium
1157,126,2023-07-31,Inspection,High
1158,258,2023-04-26,Corrective,High
1159,16,2023-07-07,Inspection,Medium
1160,301,2022-02-13,Inspection,Low
1161,456,2023-01-23,Preventive,Medium
1162,71,2023-06-10,Inspection,Low
1163,397,2022-07-07,Inspection,Medium
1164,314,2022-09-25,Corrective,High
1165,8,2023-04-17,Preventive,High
1166,122,2022-11-22,Preventive,Low
1167,177,2023-05-16,Corrective,Low
1168,317,2023-07-17,Inspection,Low
1169,181,2022-10-03,Inspection,Medium
1170,177,2023-04-22,Corrective,Low
1171,426,2023-11-17,Inspection,Low
1172,239,2023-05-10,Preventive,Low
1173,341,2023-09-08,Preventive,High
1174,205,2022-09-10,Inspection,Low
1175,356,2023-10-14,Inspection,High
1176,56,2023-03-23,Preventive,High
1177,149,2022-01-06,Inspection,Medium
1178,302,2023-08-04,Inspection,Medium
1179,331,2022-12-02,Corrective,Low
1180,483,2022-06-16,Inspection,Low
1181,212,2023-11-07,Preventive,High
1182,165,2023-01-07,Corrective,Medium
1183,235,2022-06-11,Preventive,Medium
1184,375,2022-04-06,Corrective,Medium
1185,194,2022-09-08,Preventive,Medium
1186,78,2023-05-31,Corrective,Medium
1187,421,2022-03-04,Preventive,Medium
1188,243,2022-06-09,Corrective,Low
1189,164,2022-09-27,Inspection,Low
1190,300,2022-11-01,Inspection,Medium
1191,488,2023-01-15,Preventive,Medium
1192,178,2023-11-14,Inspection,Low
1193,88,2022-09-02,Preventive,High
1194,411,2023-08-22,Inspection,High
1195,246,2023-07-25,Corrective,Low
1196,247,2022-03-28,Preventive,Medium
1197,21,2023-05-13,Corrective,Medium
1198,481,2022-06-15,Inspection,High
1199,329,2023-05-17,Corrective,Medium
1200,269,2022-09-26,Corrective,High
1201,117,2022-08-08,Corrective,High
1202,268,2022-01-11,Corrective,Medium
1203,84,2022-12-09,Inspection,Medium
1204,364,2022-09-22,Inspection,Low
1205,271,2022-12-10,Corrective,Medium
1206,493,2023-11-14,Corrective,Medium
1207,387,2023-11-16,Corrective,Low
1208,470,2023-09-25,Preventive,High
1209,191,2022-12-15,Preventive,Medium
1210,114,2023-04-13,Preventive,Medium
1211,331,2023-05-17,Preventive,Medium
1212,239,2022-08-05,Inspection,Low
1213,33,2022-10-09,Corrective,Medium
1214,74,2023-07-27,Inspection,Medium
1215,288,2023-07-05,Corrective,Low
1216,280,2022-05-12,Preventive,High
1217,480,2022-02-03,Inspection,Low
1218,480,2023-11-18,Preventive,Low
1219,304,2022-11-12,Inspection,Low
1220,89,2023-04-23,Inspection,High
1221,255,2022-09-05,Corrective,Medium
1222,389,2022-01-14,Corrective,High
1223,181,2023-04-14,Preventive,Medium
1224,451,2023-06-11,Corrective,High
1225,157,2023-07-10,Preventive,Low
1226,383,2023-11-22,Preventive,High
1227,358,2023-07-07,Corrective,Low
1228,277,2022-08-31,Corrective,High
1229,47,2023-04-06,Corrective,Medium
1230,324,2022-08-07,Corrective,Low
1231,457,2023-01-18,Preventive,High
1232,257,2022-08-22,Corrective,Low
1233,112,2022-03-17,Corrective,Medium
1234,77,2022-06-03,Inspection,Medium
1235,16,2023-05-16,Inspection,High
1236,283,2022-11-19,Inspection,Low
1237,201,2023-03-27,Preventive,Medium
1238,230,2022-05-02,Inspection,Low
1239,235,2023-04-16,Inspection,High
1240,407,2022-08-23,Preventive,Medium
1241,409,2022-07-05,Preventive,Medium
1242,399,2023-06-13,Preventive,High
1243,117,2022-01-14,Inspection,High
1244,400,2023-04-30,Inspection,High
1245,445,2022-11-09,Corrective,Medium
1246,326,2022-06-30,Inspection,Medium
1247,326,2023-09-02,Corrective,Medium
1248,99,2022-04-14,Corrective,Medium
1249,217,2022-11-23,Inspection,Low
1250,145,2022-09-15,Corrective,High
1251,295,2023-08-17,Preventive,Low
1252,19,2022-02-23,Corrective,Medium
1253,424,2023-06-03,Preventive,Low
1254,64,2022-12-07,Preventive,High
1255,434,2023-08-25,Preventive,Medium
1256,51,2022-06-28,Inspection,High
1257,1,2023-09-22,Corrective,Low
1258,406,2022-03-31,Inspection,Low
1259,291,2023-08-25,Inspection,Low
1260,479,2022-12-24,Corrective,High
1261,69,2023-10-26,Preventive,Medium
1262,498,2022-04-29,Corrective,Medium
1263,326,2022-10-08,Preventive,High
1264,39,2022-08-22,Preventive,High
1265,434,2022-02-26,Corrective,High
1266,259,2023-11-30,Inspection,High
1267,453,2023-09-05,Preventive,Medium
1268,61,2022-06-22,Corrective,Low
1269,456,2022-09-20,Preventive,High
1270,136,2022-09-22,Inspection,Low
1271,345,2022-09-04,Inspection,Medium
1272,153,2022-03-24,Preventive,High
1273,236,2022-02-04,Inspection,High
1274,331,2022-06-13,Preventive,Low
1275,91,2022-05-28,Preventive,High
1276,244,2023-10-29,Inspection,Low
