cycle_id,asset_id,cycle_start,duration_minutes,load_percentage
607,314,2022-01-01 21:00:00,432,35.4
608,473,2022-01-09 08:00:00,493,29.1
609,471,2022-01-27 23:00:00,552,36.0
610,461,2022-01-16 14:00:00,310,67.0
611,326,2022-01-05 08:00:00,324,23.8
612,331,2022-01-11 03:00:00,39,23.4
613,56,2022-01-02 06:00:00,199,58.6
614,467,2022-01-01 03:00:00,345,90.5
615,167,2022-01-18 01:00:00,183,94.2
616,435,2022-01-07 01:00:00,138,20.2
617,92,2022-01-13 21:00:00,555,52.3
618,467,2022-01-08 04:00:00,19,40.8
619,95,2022-01-25 05:00:00,94,80.3
620,413,2022-01-27 04:00:00,474,21.3
621,410,2022-01-13 17:00:00,149,28.2
622,343,2022-01-09 06:00:00,123,83.5
623,164,2022-01-02 17:00:00,205,64.0
624,23,2022-01-11 10:00:00,32,88.1
625,449,2022-01-15 09:00:00,82,85.1
626,263,2022-01-05 07:00:00,519,24.7
627,299,2022-01-07 23:00:00,249,76.1
628,470,2022-01-04 05:00:00,373,91.4
629,308,2022-01-27 18:00:00,257,99.6
630,372,2022-01-23 06:00:00,310,51.2
631,231,2022-01-10 09:00:00,203,31.0
632,71,2022-01-02 09:00:00,145,58.9
633,9,2022-01-27 07:00:00,337,91.9
634,48,2022-01-25 20:00:00,40,52.0
635,93,2022-01-27 13:00:00,335,28.4
636,112,2022-01-09 16:00:00,430,93.7
637,272,2022-01-29 10:00:00,586,75.6
638,187,2022-01-25 11:00:00,383,27.0
639,103,2022-01-06 19:00:00,518,86.6
640,58,2022-01-06 15:00:00,252,99.5
641,400,2022-01-25 04:00:00,225,45.5
642,110,2022-01-13 19:00:00,124,32.5
643,413,2022-01-07 07:00:00,234,37.4
644,345,2022-01-04 15:00:00,383,36.1
645,145,2022-01-13 03:00:00,57,21.5
646,8,2022-01-12 16:00:00,511,23.9
647,367,2022-01-28 17:00:00,115,42.9
648,9,2022-01-05 15:00:00,525,35.2
649,351,2022-01-13 10:00:00,148,83.0
650,490,2022-01-25 19:00:00,130,99.3
651,37,2022-01-08 05:00:00,461,36.9
652,257,2022-01-18 20:00:00,453,63.1
653,138,2022-01-03 09:00:00,305,26.3
654,182,2022-01-03 09:00:00,113,90.9
655,137,2022-01-03 04:00:00,366,57.4
656,92,2022-01-24 04:00:00,576,83.5
657,275,2022-01-11 08:00:00,34,73.9
658,331,2022-01-03 03:00:00,447,25.6
659,303,2022-01-24 23:00:00,77,36.8
660,363,2022-01-02 05:00:00,541,83.4
661,129,2022-01-24 04:00:00,517,24.5
662,230,2022-01-03 10:00:00,576,44.8
663,59,2022-01-26 13:00:00,141,87.0
664,459,2022-01-25 01:00:00,11,83.1
665,496,2022-01-29 01:00:00,524,29.2
666,151,2022-01-05 16:00:00,558,22.0
667,345,2022-01-29 02:00:00,202,55.8
668,465,2022-01-29 03:00:00,115,89.0
669,120,2022-01-26 06:00:00,162,77.7
670,264,2022-01-07 17:00:00,229,89.6
671,278,2022-01-28 00:00:00,85,99.3
672,116,2022-01-19 02:00:00,285,43.7
673,56,2022-01-25 22:00:00,108,53.0
674,172,2022-01-12 13:00:00,192,36.3
675,473,2022-01-18 07:00:00,313,89.2
676,395,2022-01-05 19:00:00,511,96.3
677,192,2022-01-12 15:00:00,87,88.2
678,422,2022-01-06 21:00:00,396,72.2
679,8,2022-01-16 19:00:00,243,80.0
680,376,2022-01-23 07:00:00,574,69.6
681,473,2022-01-17 02:00:00,229,71.4
682,266,2022-01-14 21:00:00,76,72.6
683,483,2022-01-08 02:00:00,210,75.5
684,281,2022-01-23 05:00:00,201,72.6
685,191,2022-01-08 19:00:00,352,42.9
686,291,2022-01-27 15:00:00,178,66.8
687,21,2022-01-11 10:00:00,392,48.1
688,234,2022-01-27 10:00:00,100,30.4
689,185,2022-01-18 08:00:00,22,38.7
690,491,2022-01-21 08:00:00,447,95.1
691,414,2022-01-14 14:00:00,524,47.3
692,25,2022-01-13 03:00:00,205,99.2
693,103,2022-01-03 11:00:00,439,73.6
694,182,2022-01-26 21:00:00,577,40.8
695,407,2022-01-22 05:00:00,131,50.3
696,195,2022-01-04 05:00:00,362,99.6
697,260,2022-01-04 08:00:00,297,65.3
698,48,2022-01-29 16:00:00,555,96.1
699,228,2022-01-20 23:00:00,194,58.5
700,291,2022-01-19 05:00:00,496,53.5
701,392,2022-01-28 20:00:00,130,83.1
702,156,2022-01-27 19:00:00,395,54.8
703,240,2022-01-05 13:00:00,105,48.1
704,107,2022-01-14 06:00:00,223,38.2
705,490,2022-01-28 10:00:00,211,86.6
706,179,2022-01-25 07:00:00,363,78.7
707,480,2022-01-11 08:00:00,171,46.9
708,401,2022-01-22 13:00:00,468,30.4
709,353,2022-01-01 16:00:00,210,24.4
710,37,2022-01-04 02:00:00,412,48.0
711,166,2022-01-18 04:00:00,49,84.7
712,302,2022-01-27 12:00:00,419,89.5
713,251,2022-01-04 16:00:00,297,52.2
714,233,2022-01-07 04:00:00,373,31.6
715,8,2022-01-17 02:00:00,574,61.7
716,423,2022-01-25 14:00:00,314,89.2
717,62,2022-01-03 04:00:00,587,81.4
718,398,2022-01-05 13:00:00,31,85.5
719,201,2022-01-01 13:00:00,95,34.8
720,477,2022-01-17 08:00:00,577,74.5
721,17,2022-01-29 22:00:00,41,44.2
722,91,2022-01-10 09:00:00,70,72.8
723,279,2022-01-13 12:00:00,326,33.1
724,374,2022-01-07 21:00:00,503,74.1
725,396,2022-01-24 00:00:00,426,84.4
726,459,2022-01-16 15:00:00,290,79.9
727,351,2022-01-04 20:00:00,242,53.0
728,276,2022-01-16 17:00:00,263,43.7
729,263,2022-01-05 22:00:00,359,21.4
730,471,2022-01-18 02:00:00,43,68.6
731,79,2022-01-14 13:00:00,323,79.5
732,216,2022-01-21 04:00:00,18,49.6
733,375,2022-01-07 21:00:00,41,75.8
734,59,2022-01-17 04:00:00,229,50.9
735,120,2022-01-10 23:00:00,107,90.3
736,217,2022-01-03 20:00:00,511,81.7
737,321,2022-01-16 22:00:00,14,73.6
738,289,2022-01-08 10:00:00,254,99.7
739,499,2022-01-10 18:00:00,394,25.4
740,222,2022-01-28 07:00:00,438,93.4
741,250,2022-01-02 03:00:00,505,70.0
742,363,2022-01-03 06:00:00,238,27.6
743,445,2022-01-11 13:00:00,402,67.3
744,116,2022-01-09 02:00:00,344,85.4
745,10,2022-01-26 22:00:00,164,27.0
746,455,2022-01-12 13:00:00,349,49.8
747,426,2022-01-22 11:00:00,210,79.3
748,396,2022-01-15 14:00:00,177,37.3
749,328,2022-01-23 09:00:00,298,67.4
750,380,2022-01-26 06:00:00,270,63.0
751,55,2022-01-08 05:00:00,370,60.4
752,496,2022-01-03 15:00:00,555,53.5
753,103,2022-01-12 07:00:00,577,83.1
754,336,2022-01-24 06:00:00,65,91.6
755,326,2022-01-16 23:00:00,539,67.2
756,490,2022-01-01 04:00:00,258,44.5
757,93,2022-01-07 15:00:00,112,69.7
758,53,2022-01-17 16:00:00,546,87.6
759,442,2022-01-11 15:00:00,261,86.0
760,59,2022-01-17 18:00:00,499,83.1
761,425,2022-01-15 06:00:00,81,85.7
762,495,2022-01-11 21:00:00,276,88.3
763,397,2022-01-04 14:00:00,282,98.8
764,53,2022-01-19 10:00:00,162,58.7
765,327,2022-01-02 08:00:00,552,49.9
766,385,2022-01-04 10:00:00,233,47.7
767,403,2022-01-16 13:00:00,402,32.1
768,94,2022-01-23 01:00:00,596,90.2
769,381,2022-01-15 13:00:00,280,72.9
770,352,2022-01-03 08:00:00,93,76.6
771,193,2022-01-14 21:00:00,311,52.3
772,476,2022-01-03 04:00:00,362,43.1
773,422,2022-01-02 08:00:00,597,49.0
774,462,2022-01-28 03:00:00,59,26.3
775,443,2022-01-11 11:00:00,243,40.9
776,481,2022-01-26 13:00:00,378,22.2
777,102,2022-01-11 10:00:00,538,25.7
778,396,2022-01-25 07:00:00,178,73.9
779,259,2022-01-08 11:00:00,439,23.8
780,442,2022-01-23 09:00:00,310,68.6
781,76,2022-01-23 11:00:00,521,29.2
782,498,2022-01-10 09:00:00,198,28.7
783,394,2022-01-23 06:00:00,90,46.1
784,18,2022-01-09 12:00:00,300,55.3
785,169,2022-01-27 09:00:00,407,65.6
786,291,2022-01-14 01:00:00,587,34.1
787,435,2022-01-04 18:00:00,269,94.6
788,401,2022-01-16 06:00:00,380,34.6
789,84,2022-01-09 18:00:00,448,34.7
790,185,2022-01-26 19:00:00,19,91.2
791,453,2022-01-22 23:00:00,265,21.0
792,391,2022-01-17 07:00:00,123,43.6
793,354,2022-01-20 06:00:00,379,26.5
794,396,2022-01-30 03:00:00,403,65.5
795,249,2022-01-25 00:00:00,20,32.7
796,333,2022-01-12 20:00:00,281,58.6
797,29,2022-01-25 17:00:00,406,99.9
798,371,2022-01-15 16:00:00,236,62.8
799,391,2022-01-24 15:00:00,582,49.4
800,464,2022-01-12 06:00:00,525,47.7
801,486,2022-01-03 17:00:00,435,45.4
802,238,2022-01-02 05:00:00,576,60.1
803,433,2022-01-02 11:00:00,180,85.0
804,235,2022-01-18 09:00:00,239,40.9
805,372,2022-01-27 17:00:00,399,81.3
806,493,2022-01-09 05:00:00,348,25.9
807,313,2022-01-29 16:00:00,182,74.0
808,279,2022-01-19 10:00:00,391,20.1
809,2,2022-01-04 23:00:00,89,58.5
810,389,2022-01-18 17:00:00,475,57.7
811,134,2022-01-28 00:00:00,370,98.2
812,18,2022-01-06 17:00:00,377,65.4
813,308,2022-01-23 06:00:00,541,86.3
814,40,2022-01-04 14:00:00,297,65.8
815,318,2022-01-04 13:00:00,320,92.7
816,220,2022-01-15 02:00:00,232,93.0
817,73,2022-01-13 13:00:00,225,61.9
818,125,2022-01-18 04:00:00,551,63.1
819,22,2022-01-04 05:00:00,411,30.2
820,499,2022-01-10 21:00:00,29,25.4
821,381,2022-01-29 23:00:00,67,50.1
822,188,2022-01-07 03:00:00,213,71.6
823,322,2022-01-23 08:00:00,306,92.3
824,349,2022-01-17 04:00:00,352,93.0
825,478,2022-01-27 21:00:00,389,31.1
826,202,2022-01-28 09:00:00,298,70.2
827,364,2022-01-17 10:00:00,75,53.9
828,302,2022-01-05 21:00:00,26,97.9
829,492,2022-01-07 01:00:00,438,51.1
830,234,2022-01-25 16:00:00,251,71.5
831,42,2022-01-07 21:00:00,396,23.6
832,239,2022-01-12 12:00:00,400,22.8
833,12,2022-01-14 23:00:00,260,90.5
834,353,2022-01-03 19:00:00,166,84.8
835,460,2022-01-05 05:00:00,161,22.1
836,302,2022-01-13 01:00:00,513,31.0
837,477,2022-01-13 14:00:00,393,51.4
838,93,2022-01-02 16:00:00,392,65.7
839,352,2022-01-29 09:00:00,301,45.9
840,105,2022-01-14 17:00:00,17,39.5
841,247,2022-01-08 09:00:00,268,79.7
842,218,2022-01-12 04:00:00,190,94.4
843,179,2022-01-07 06:00:00,99,36.6
844,40,2022-01-16 19:00:00,333,76.8
845,55,2022-01-01 06:00:00,188,32.0
846,454,2022-01-18 06:00:00,269,56.1
847,246,2022-01-18 07:00:00,503,34.2
848,83,2022-01-17 15:00:00,453,45.2
849,418,2022-01-23 03:00:00,355,70.6
850,270,2022-01-22 16:00:00,384,99.7
851,119,2022-01-28 03:00:00,510,73.1
852,184,2022-01-29 14:00:00,138,28.0
853,492,2022-01-26 02:00:00,453,38.5
854,462,2022-01-26 22:00:00,295,73.4
855,203,2022-01-21 02:00:00,158,25.5
856,300,2022-01-15 07:00:00,521,25.0
857,470,2022-01-29 21:00:00,457,56.3
858,295,2022-01-29 03:00:00,31,51.5
859,350,2022-01-23 21:00:00,450,39.6
860,355,2022-01-13 01:00:00,84,29.1
861,246,2022-01-20 10:00:00,352,89.5
862,450,2022-01-12 11:00:00,564,65.9
863,75,2022-01-10 23:00:00,519,37.2
864,447,2022-01-22 20:00:00,294,66.7
865,51,2022-01-17 22:00:00,259,68.5
866,206,2022-01-25 00:00:00,527,91.6
867,437,2022-01-24 22:00:00,299,98.1
868,269,2022-01-19 04:00:00,248,86.6
869,357,2022-01-09 21:00:00,296,43.0
870,159,2022-01-21 22:00:00,148,90.8
871,110,2022-01-28 21:00:00,251,51.5
872,86,2022-01-11 06:00:00,195,31.5
873,225,2022-01-28 22:00:00,29,22.1
874,357,2022-01-15 13:00:00,52,50.9
875,401,2022-01-23 16:00:00,249,21.2
876,211,2022-01-03 04:00:00,492,69.0
877,148,2022-01-15 11:00:00,141,28.7
878,494,2022-01-05 09:00:00,141,75.3
879,424,2022-01-08 05:00:00,47,47.6
880,265,2022-01-09 02:00:00,29,25.7
881,442,2022-01-17 08:00:00,598,54.6
882,344,2022-01-23 01:00:00,186,52.4
883,261,2022-01-15 15:00:00,318,96.7
884,5,2022-01-17 20:00:00,486,64.1
885,123,2022-01-17 21:00:00,513,45.8
886,444,2022-01-15 15:00:00,18,73.8
887,344,2022-01-01 17:00:00,341,24.7
888,451,2022-01-04 10:00:00,42,74.4
889,66,2022-01-04 10:00:00,335,22.1
890,219,2022-01-05 14:00:00,525,55.9
891,65,2022-01-21 23:00:00,117,99.8
892,482,2022-01-22 08:00:00,588,88.4
893,337,2022-01-10 16:00:00,506,64.2
894,30,2022-01-28 19:00:00,252,36.1
895,408,2022-01-03 02:00:00,557,95.4
896,48,2022-01-16 15:00:00,494,60.6
897,197,2022-01-17 17:00:00,421,98.1
898,452,2022-01-28 11:00:00,184,68.5
899,75,2022-01-07 03:00:00,107,62.4
900,290,2022-01-18 23:00:00,573,43.4
901,279,2022-01-22 13:00:00,277,98.2
902,481,2022-01-23 16:00:00,244,71.1
903,500,2022-01-06 19:00:00,506,29.5
904,134,2022-01-20 05:00:00,317,85.1
905,190,2022-01-14 18:00:00,201,41.7
906,327,2022-01-19 03:00:00,69,97.6
907,306,2022-01-18 16:00:00,12,41.4
908,406,2022-01-12 02:00:00,95,85.8
909,242,2022-01-13 14:00:00,496,21.9
910,241,2022-01-28 05:00:00,389,34.5
911,274,2022-01-14 17:00:00,26,43.0
912,318,2022-01-11 05:00:00,236,20.0
913,266,2022-01-26 22:00:00,516,72.0
914,335,2022-01-29 15:00:00,312,39.0
915,193,2022-01-11 14:00:00,28,46.0
916,497,2022-01-04 12:00:00,290,89.4
917,308,2022-01-12 05:00:00,334,89.3
918,152,2022-01-03 19:00:00,186,53.2
919,254,2022-01-03 10:00:00,537,36.6
920,125,2022-01-18 10:00:00,157,97.9
921,173,2022-01-22 12:00:00,537,68.2
922,35,2022-01-15 20:00:00,35,83.1
923,30,2022-01-01 10:00:00,95,30.2
924,156,2022-01-14 20:00:00,518,36.3
925,32,2022-01-08 00:00:00,449,65.4
926,323,2022-01-10 09:00:00,49,97.3
927,196,2022-01-28 00:00:00,546,31.6
928,251,2022-01-25 05:00:00,311,40.5
929,416,2022-01-22 17:00:00,508,74.5
930,335,2022-01-21 03:00:00,527,36.8
931,62,2022-01-09 17:00:00,378,21.0
932,449,2022-01-22 14:00:00,270,59.0
933,339,2022-01-05 18:00:00,367,60.1
934,156,2022-01-07 21:00:00,182,46.3
935,267,2022-01-26 23:00:00,223,37.6
936,192,2022-01-18 03:00:00,103,74.5
937,401,2022-01-08 12:00:00,196,99.3
938,313,2022-01-27 21:00:00,88,31.4
939,394,2022-01-11 16:00:00,188,71.0
940,427,2022-01-22 04:00:00,58,83.1
941,252,2022-01-02 13:00:00,118,47.9
942,75,2022-01-20 15:00:00,313,72.6
943,177,2022-01-03 19:00:00,29,32.8
944,189,2022-01-11 10:00:00,157,35.3
945,259,2022-01-26 22:00:00,21,50.1
946,54,2022-01-23 21:00:00,145,86.0
947,229,2022-01-07 07:00:00,153,97.0
948,214,2022-01-20 22:00:00,214,74.6
949,472,2022-01-03 15:00:00,263,53.5
950,191,2022-01-11 19:00:00,131,57.9
951,3,2022-01-25 04:00:00,42,36.0
952,119,2022-01-21 12:00:00,298,49.9
953,139,2022-01-22 04:00:00,29,35.4
954,295,2022-01-09 20:00:00,37,20.5
955,163,2022-01-27 05:00:00,26,63.3
956,450,2022-01-29 05:00:00,120,62.5
957,300,2022-01-19 03:00:00,419,41.3
958,172,2022-01-14 17:00:00,450,72.3
959,97,2022-01-04 20:00:00,516,31.8
960,360,2022-01-17 19:00:00,343,92.7
961,401,2022-01-20 02:00:00,439,92.8
962,143,2022-01-17 23:00:00,407,47.6
963,349,2022-01-11 02:00:00,318,23.7
964,65,2022-01-13 23:00:00,524,58.0
965,332,2022-01-05 11:00:00,284,68.0
966,325,2022-01-27 23:00:00,235,71.2
967,405,2022-01-18 14:00:00,271,71.6
968,425,2022-01-19 16:00:00,419,42.1
969,303,2022-01-21 16:00:00,229,61.0
970,20,2022-01-07 00:00:00,566,54.3
971,240,2022-01-14 23:00:00,342,89.6
972,138,2022-01-15 00:00:00,490,42.9
973,341,2022-01-18 21:00:00,436,86.2
974,149,2022-01-10 13:00:00,15,51.9
975,153,2022-01-28 03:00:00,67,24.4
976,430,2022-01-11 21:00:00,383,64.7
977,446,2022-01-14 03:00:00,142,50.2
978,280,2022-01-11 21:00:00,239,96.6
979,31,2022-01-13 18:00:00,312,43.5
980,499,2022-01-29 10:00:00,537,67.6
981,139,2022-01-01 02:00:00,139,46.3
982,77,2022-01-14 00:00:00,108,92.3
983,8,2022-01-15 14:00:00,251,85.8
984,318,2022-01-08 10:00:00,144,36.4
985,214,2022-01-03 01:00:00,89,83.3
986,166,2022-01-26 19:00:00,412,92.7
987,309,2022-01-16 10:00:00,75,48.1
988,87,2022-01-21 19:00:00,379,43.1
989,489,2022-01-22 04:00:00,37,51.7
990,315,2022-01-02 08:00:00,590,47.9
991,287,2022-01-23 09:00:00,227,32.8
992,394,2022-01-28 09:00:00,278,74.7
993,489,2022-01-07 07:00:00,509,44.0
994,481,2022-01-06 07:00:00,385,54.7
995,391,2022-01-05 18:00:00,469,78.6
996,268,2022-01-01 02:00:00,534,34.2
997,434,2022-01-09 18:00:00,251,34.1
998,307,2022-01-18 19:00:00,307,41.4
999,151,2022-01-29 00:00:00,172,80.2
1000,427,2022-01-07 23:00:00,332,82.2
1001,89,2022-01-24 04:00:00,121,48.6
1002,125,2022-01-17 11:00:00,93,83.3
1003,350,2022-01-06 07:00:00,534,52.9
1004,66,2022-01-18 02:00:00,293,51.2
1005,182,2022-01-17 13:00:00,233,56.6
1006,306,2022-01-24 04:00:00,227,32.0
1007,420,2022-01-29 23:00:00,427,56.9
1008,29,2022-01-03 07:00:00,225,86.8
1009,278,2022-01-09 16:00:00,287,82.8
1010,210,2022-01-04 20:00:00,246,42.1
1011,377,2022-01-29 02:00:00,290,98.0
1012,78,2022-01-23 23:00:00,218,82.8
1013,392,2022-01-11 04:00:00,169,62.4
1014,24,2022-01-03 01:00:00,597,81.9
1015,277,2022-01-29 02:00:00,264,39.6
1016,106,2022-01-19 21:00:00,365,38.7
1017,222,2022-01-26 13:00:00,546,39.1
1018,292,2022-01-02 13:00:00,154,56.6
1019,64,2022-01-07 01:00:00,574,83.6
1020,138,2022-01-03 06:00:00,23,36.9
1021,339,2022-01-29 18:00:00,473,57.4
1022,336,2022-01-04 23:00:00,431,65.2
1023,173,2022-01-16 15:00:00,163,39.7
1024,483,2022-01-26 16:00:00,361,90.7
1025,91,2022-01-16 05:00:00,236,55.9
1026,459,2022-01-28 15:00:00,290,95.1
1027,209,2022-01-13 13:00:00,177,62.0
1028,307,2022-01-05 12:00:00,183,24.3
1029,60,2022-01-12 05:00:00,456,93.8
1030,273,2022-01-19 07:00:00,116,42.9
1031,90,2022-01-26 11:00:00,499,33.5
1032,488,2022-01-05 12:00:00,372,84.6
1033,240,2022-01-25 19:00:00,220,80.1
1034,285,2022-01-05 15:00:00,120,87.1
1035,45,2022-01-25 10:00:00,421,77.9
1036,492,2022-01-27 23:00:00,19,96.6
1037,405,2022-01-29 01:00:00,396,24.9
1038,464,2022-01-05 02:00:00,529,28.9
1039,393,2022-01-02 21:00:00,187,27.4
1040,161,2022-01-28 20:00:00,401,50.5
1041,187,2022-01-27 19:00:00,485,30.4
1042,181,2022-01-01 11:00:00,504,49.0
1043,140,2022-01-09 05:00:00,271,38.2
1044,432,2022-01-13 08:00:00,507,74.8
1045,104,2022-01-06 06:00:00,356,89.3
1046,228,2022-01-05 18:00:00,563,71.8
1047,147,2022-01-08 16:00:00,499,46.9
1048,250,2022-01-09 04:00:00,12,40.7
1049,454,2022-01-24 04:00:00,222,77.4
1050,107,2022-01-22 21:00:00,412,49.3
1051,96,2022-01-26 23:00:00,150,58.7
1052,39,2022-01-25 20:00:00,517,98.6
1053,434,2022-01-29 18:00:00,534,92.5
1054,269,2022-01-28 08:00:00,572,52.2
1055,181,2022-01-28 06:00:00,254,30.4
1056,309,2022-01-08 02:00:00,276,21.8
1057,34,2022-01-06 02:00:00,171,49.3
1058,233,2022-01-08 09:00:00,93,85.3
1059,427,2022-01-06 02:00:00,499,92.3
1060,393,2022-01-09 21:00:00,143,58.8
1061,91,2022-01-29 23:00:00,171,85.8
1062,13,2022-01-23 13:00:00,251,80.5
1063,304,2022-01-07 06:00:00,439,49.4
1064,6,2022-01-28 03:00:00,442,67.7
1065,47,2022-01-02 00:00:00,356,39.1
1066,59,2022-01-08 14:00:00,565,36.4
1067,295,2022-01-14 11:00:00,393,96.3
1068,141,2022-01-10 02:00:00,227,22.5
1069,92,2022-01-07 16:00:00,16,23.5
1070,408,2022-01-14 14:00:00,448,24.7
1071,390,2022-01-07 17:00:00,333,59.2
1072,304,2022-01-03 02:00:00,505,54.4
1073,267,2022-01-20 06:00:00,533,40.0
1074,248,2022-01-28 18:00:00,455,43.4
1075,347,2022-01-27 21:00:00,516,66.8
1076,300,2022-01-13 20:00:00,336,49.7
1077,358,2022-01-23 13:00:00,549,54.7
1078,121,2022-01-29 03:00:00,321,46.4
1079,497,2022-01-28 07:00:00,445,56.3
1080,6,2022-01-16 01:00:00,344,49.9
1081,104,2022-01-27 15:00:00,201,79.7
1082,303,2022-01-04 04:00:00,240,64.5
1083,406,2022-01-11 05:00:00,133,24.8
1084,71,2022-01-27 11:00:00,135,23.7
1085,431,2022-01-14 19:00:00,512,98.4
1086,299,2022-01-16 07:00:00,282,81.1
1087,198,2022-01-27 02:00:00,323,91.9
1088,447,2022-01-07 06:00:00,64,66.4
1089,492,2022-01-29 04:00:00,78,62.7
1090,265,2022-01-05 11:00:00,472,50.9
1091,113,2022-01-28 03:00:00,41,74.8
1092,131,2022-01-14 13:00:00,564,37.0
1093,130,2022-01-25 04:00:00,291,22.8
1094,82,2022-01-12 08:00:00,153,99.2
1095,403,2022-01-16 19:00:00,508,30.4
1096,383,2022-01-16 09:00:00,259,41.1
1097,229,2022-01-02 23:00:00,547,72.3
1098,474,2022-01-27 10:00:00,125,96.3
1099,279,2022-01-03 12:00:00,424,94.0
1100,25,2022-01-09 01:00:00,418,27.8
1101,195,2022-01-10 11:00:00,532,88.7
1102,110,2022-01-15 09:00:00,237,65.4
1103,136,2022-01-26 16:00:00,10,42.4
1104,148,2022-01-25 13:00:00,581,92.0
1105,149,2022-01-02 22:00:00,82,93.7
1106,374,2022-01-18 23:00:00,153,52.8
1107,40,2022-01-21 09:00:00,205,99.3
1108,499,2022-01-27 06:00:00,217,70.2
1109,86,2022-01-02 05:00:00,74,49.1
1110,361,2022-01-20 09:00:00,100,94.1
1111,165,2022-01-08 22:00:00,285,48.5
1112,417,2022-01-25 17:00:00,33,43.1
1113,84,2022-01-29 16:00:00,453,31.4
1114,1,2022-01-13 10:00:00,32,85.4
1115,44,2022-01-19 16:00:00,511,66.8
1116,259,2022-01-21 01:00:00,421,90.4
1117,495,2022-01-10 14:00:00,522,51.9
1118,98,2022-01-10 14:00:00,272,36.7
1119,33,2022-01-06 22:00:00,161,73.1
1120,298,2022-01-28 05:00:00,554,80.7
1121,436,2022-01-17 15:00:00,129,72.4
1122,275,2022-01-25 02:00:00,378,85.0
1123,314,2022-01-27 03:00:00,27,28.9
1124,236,2022-01-23 13:00:00,590,91.4
1125,200,2022-01-01 11:00:00,100,60.4
1126,475,2022-01-09 15:00:00,498,73.3
1127,297,2022-01-04 05:00:00,574,65.0
1128,85,2022-01-29 06:00:00,113,45.8
1129,143,2022-01-01 16:00:00,121,79.8
1130,415,2022-01-09 20:00:00,514,76.5
1131,254,2022-01-25 18:00:00,424,57.0
1132,397,2022-01-05 17:00:00,293,79.2
1133,493,2022-01-26 00:00:00,20,87.8
1134,157,2022-01-05 03:00:00,433,39.7
1135,120,2022-01-02 19:00:00,259,98.8
1136,189,2022-01-16 00:00:00,248,40.8
1137,48,2022-01-20 01:00:00,179,65.1
1138,199,2022-01-01 21:00:00,408,29.5
1139,77,2022-01-04 18:00:00,310,28.9
1140,121,2022-01-01 05:00:00,190,62.2
1141,211,2022-01-17 22:00:00,210,67.1
1142,5,2022-01-01 06:00:00,430,86.1
1143,423,2022-01-18 00:00:00,303,90.1
1144,249,2022-01-21 06:00:00,209,40.3
1145,368,2022-01-21 21:00:00,497,40.1
1146,336,2022-01-01 10:00:00,11,83.9
1147,464,2022-01-07 17:00:00,383,79.3
1148,479,2022-01-20 03:00:00,192,44.9
1149,269,2022-01-23 23:00:00,494,68.3
1150,93,2022-01-02 19:00:00,444,37.2
1151,379,2022-01-12 03:00:00,385,44.0
1152,270,2022-01-10 06:00:00,592,86.4
1153,154,2022-01-03 15:00:00,97,74.7
1154,434,2022-01-01 09:00:00,582,83.2
1155,154,2022-01-19 04:00:00,87,64.3
1156,300,2022-01-22 04:00:00,396,75.0
1157,232,2022-01-19 18:00:00,183,80.9
1158,419,2022-01-05 11:00:00,270,57.6
1159,325,2022-01-25 23:00:00,385,94.3
1160,74,2022-01-28 01:00:00,226,85.9
1161,171,2022-01-15 23:00:00,132,32.0
1162,284,2022-01-07 15:00:00,596,28.2
1163,59,2022-01-24 14:00:00,351,78.5
1164,312,2022-01-04 21:00:00,145,21.2
1165,30,2022-01-14 21:00:00,360,55.2
1166,287,2022-01-28 20:00:00,18,37.8
1167,483,2022-01-18 20:00:00,525,34.2
1168,45,2022-01-11 18:00:00,280,53.4
1169,76,2022-01-05 14:00:00,204,55.4
1170,38,2022-01-02 11:00:00,215,24.7
1171,494,2022-01-10 07:00:00,244,99.1
1172,371,2022-01-24 11:00:00,156,81.4
1173,486,2022-01-29 22:00:00,568,45.9
1174,171,2022-01-19 14:00:00,251,32.4
1175,2,2022-01-06 02:00:00,422,85.8
1176,314,2022-01-20 13:00:00,85,90.7
1177,413,2022-01-29 05:00:00,345,33.2
1178,307,2022-01-25 09:00:00,145,80.3
1179,476,2022-01-28 07:00:00,72,40.8
1180,234,2022-01-22 08:00:00,412,22.1
1181,91,2022-01-28 02:00:00,222,69.6
1182,263,2022-01-02 14:00:00,287,27.5
1183,453,2022-01-26 07:00:00,595,33.1
1184,198,2022-01-02 11:00:00,410,90.0
1185,352,2022-01-12 15:00:00,69,78.1
1186,21,2022-01-02 23:00:00,290,77.1
1187,436,2022-01-30 02:00:00,529,49.2
1188,446,2022-01-14 16:00:00,342,75.3
1189,282,2022-01-24 05:00:00,569,36.4
1190,105,2022-01-24 10:00:00,417,40.5
1191,209,2022-01-24 14:00:00,123,29.6
1192,409,2022-01-15 05:00:00,514,60.1
1193,314,2022-01-16 21:00:00,257,94.0
1194,342,2022-01-14 22:00:00,481,40.5
1195,308,2022-01-15 12:00:00,104,97.1
1196,132,2022-01-22 22:00:00,293,94.0
1197,347,2022-01-22 07:00:00,594,64.0
1198,246,2022-01-11 06:00:00,46,47.8
1199,33,2022-01-28 14:00:00,128,21.5
1200,487,2022-01-09 06:00:00,118,51.7
1201,360,2022-01-07 01:00:00,270,49.0
1202,448,2022-01-17 16:00:00,106,24.4
1203,150,2022-01-15 04:00:00,279,95.0
1204,421,2022-01-29 15:00:00,468,59.6
